,comments,stars
111,We love this so much we tossed our other garlic press into the trash.  What makes this one so awesome is the easy cleaning!,5.0
112,Works great and easy to clean.,5.0
113,"This is, hands down, the best press I've ever used. I've bought presses from all different brands and been thoroughly unimpressed. I bought this one based on the reviews I read and I'm SO glad I did. It can crush like A MILLION cloves of garlic without peeling. Ok seriously, it can crush like, 2-4 small/medium cloves and it actually works BETTER if they are unpeeled.<br /><br />I love that it comes with a cleaning brush, which I actually just leave in the utensil drawer until needed. You shan't be disappointed if you purchase this press!",5.0
114,Even with the cleaning tool it's still hard to get all of the garlic out. I had a Pampered Chef press that was easier to clean but we lost the tool for it. I do like that the cleaning tool snaps into the press so you hopefully don't lose it. Unless you have toddlers that think it's a toothbrush or doll comb.,4.0
115,I have had this press for 4 years and am very pleased with it. It is easy to clean (despite the fact that I lost the cleaner that comes with the press). Garlic comes out evenly and it can handle 3-4 cloves at once.,5.0
116,The press itself works well but the additional plastic cleaner piece doesn't work well. I never use it.,4.0
117,I favor this one over Zyliss' smaller one (but perfect in my camper) as I use so much garlic it saves me time. I find the hopper easier to clean as it's a bit larger. I have tried 4-5 other brands but always come back to Zyliss' garlic presses. They give me the best leverage without the metal bending when I press. Highly recommended.,5.0
118,This works great with garlic peeled or not.  You can fill it to the brim with cloves and it will still crush although obviously it'll take more pressure.  Easily contains all but monster sized cloves.  If you don't peel the garlic the debris comes out quite easily.  I generally peel & trim cloves and just keep crushing until I'm done with the batch and then pop out the debris from the last.  Supposedly garlic has most of it's nutrients and flavor in the outer shell (skin) so tossing the debris each time isn't the way to go.<br /><br />Cleaning note: if you rinse with hot water immediately after use then you are basically done cleaning and don't need the cleaner attachment.  If you let the garlic residue dry on the unit that's a lot more cleaning effort.,5.0
119,"This is, hands down, the best garlic press I have ever used. It's so nice not to have to peel the garlic first, and the attached cleaning tool makes it so easy to get the peel out. The only drawback, in my opinion, is that I can't throw it in the dishwasher. As much as I use it, I feel like I'm hand washing it every day. But even that wasn't enough to knock it down from five stars. Excellent product!",5.0
120,Works great but does not come with any instructions.  Have learned by trial & error but worth it!,5.0
121,"I purchased this several months ago. My use of garlic has tripled, and I have not sliced my fingers since...yeah, I know, poor culinary skills. So, this little device works as advertised; I have had no problems at all. Yes, the garlic skins stick a bit after crushing, but no big deal. Simply use the included tool, or fast running water, or toothpick, or whatever. Really, it saves a huge amount of time instead of trying to peel and then slice thin slivers of garlic, or dicing and chopping.",5.0
122,"This is a nice garlic press. My only complaint is that you have to be careful not to scratch the nonstick coating when you're scraping off the garlic. I had an older version that didn't have the coating, and I really don't see why it's needed.",4.0
123,"It was what I expected, except it is a little difficult to squeeze the handle.",4.0
124,"Simply by the fact that this gadget is from Switzerland, tells me that it's a quality product - which it is.  My first Zyliss garlic press lasted roughly 10 years, mind you that this little thing probably crushed thousands of cloves of garlic during that time as I am an avid garlic user.  I believe in this product so much that when I placed an order for my second one, I went ahead and bought several of them as holiday gifts.  And from those who received one, the comments I've gotten are: &#34;thank you,&#34; &#34;I love it,&#34; &#34;where did you get it,&#34; and &#34;I cannot imagine life without it now.&#34;  I highly recommend.",5.0
125,"After reading previous reviews, my expectations were that this model would be relatively effortless to use compared to an earlier version.  It was only slightly easier and cleaning was not much improved over similar models. The cleaning tool attached to the handle works okay, but could be improved.",4.0
126,"Once you've used one of these you'll never go back to another garlic press again.<br />- No need to peel your garlic - it actually works better if you leave the skin on!<br />- Big capacity, squeeze a few cloves at a time<br />- Easy cleanup, the included tool gets the stubborn bits out.",5.0
127,Sturdy and efficient. I love the cleaning tool! I do still peel the cloves though because the yield is reduced too much if I leave them unpeeled.,5.0
128,Didn't think I'd like it the first few times that I used it. It has won me over. Doesn't leak out of the sides. Holds much more garlic than my old standby Steel. Not as easy to clean but nothing is perfect. We use a ton of garlic!,5.0
129,"Extraordinary garlic press.  I have not used it without peeling the garlic as anyhow I always take out the heart and throw it away.  I do this in order to minimize stomach bad feelings and it works great (so much for a tip for thos with stomach sensibilities).  But it presses great the garlic and in just one press everything comming out.  Besides, the blue part is a plastic cleaner that gets out of the press and helps on cleaning the insides; it's a good idea.",5.0
130,Love it!,5.0
131,"in our opinion the best garlic press out there!  we had a very old one that we replaced with other brands over many years and none of them worked like this does.  after trying a half dozen other brands, we have come back to zyliss and just ordered 3 of them.  the cleaning tool can be a bit tedious to use but it is offset by how garlic this thing can press!!",5.0
132,As a plant based cooking instructor I must have quality tools and the Susi 2 Garlic Press is the best on the market.  It pressed the entire clove and no peeling required.  I buy these as give away prizes at my demos and classes.,5.0
133,"Bought this press, after years of peeling, chopping, etc.... or using an older press which yielded less than 50% of the peeled garlic clove.  This press works GREAT!  Peeled or unpeeled.  This press is easy to use, easy to clean, and (most importantly) does what it was designed to do:  press garlic cloves-  better than any I have used in the past.  Unpeeled clove?  No problem:  press, and a paper-thin wafer remains after the fresh garlic pressed.  Great performance, great value!",5.0
134,"I had another garlic press that was truly awful.  Half of the garlic wouldn't come out.  I ordered this one in hopes that it would press the entire clove of garlic, and it does!  I would definitely recommend it.  Some might criticize that it's hard to clean out, but you'd have the same problem no matter what press you use.  It cleans pretty easily actually.  I would buy it again.  I've had it for about 6 months and still works great!",5.0
135,"I really like this. I have read some complaining about paint coming off - It has with mine, but paint passes through your digestive tract as an inert item. I like the blue thingy that allows you to clean the press holes. It stores in the handle. Really well thought out product.",5.0
136,I haven't used a garlic press in a while due to how hard they were and how hard it was to clean them. I usually just throw the whole clove into whatever I'm making but someone recommended this so I thought I would try it and I'm glad I did. It's very easy to use and cleans well with the blue attachment. Makes my food a lot tastier.,5.0
137,"Better than all other garlic presses I've used.  Easy to clean, crushes that garlic good.",5.0
138,"This is our second Zyliss. The first lasted about five years with constant - just about daily - use. (The grating broke through.)<br />It can handle large, unpeeled cloves easily, as well as several smaller cloves at once. Cleaning is a snap and<br />the grate cleaning tool is always handy - it snaps into the handle. A simple and very tough tool, stronger than most. I've tried others<br />that did not last very long. Completely un-fussy to use.",5.0
139,"I love this press!  I would easily order two!  The clean up brush is a great feature and it's easy to store.  I was a little skeptical because, eh it's a garlic press, what can you expect?  But this thing will be with us for a lifetime.  You can put the clove in, unpeeled, and it squeezes most of the pulp out.",5.0
140,Works & looks great. Nice to have the brush/cleaner built in. Saves time by not requiring peeling.<br /><br />I bought this item at full price with no involvement from the supplier or any review agency.,4.0
141,"Best garlic press I've owned.  I saw the Zyliss 2 in action at my brother's house.  I was amazed at how much more of the garlic it was able to press than my jenky one (don't know the company).  The old one has been relegated to the back of my utensil drawer and this is amazing.  You don't have to pre-peel the cloves, but I've found by giving it a good crush with the side of the knife then putting it in the press, there's barely anything left behind!  Great buy!",5.0
142,"This is a great garlic press! No more peeling the clove, just pop it in and squeeze. Lot and lots of nice mashed garlic on the other end, just perfect for salad dressings, garlic bread or recipes. Comes with a spiky plastic thingy to to clean it out, but I prefer to just use a small fork to get the skin out before I pop in another clove, then rinse it under hot water. The press survives the dishwasher nicely.<br /><br />Anything that reduces the mess and makes a kitchen process easier is aces in my book.",5.0
143,"I never would have thought that I would love a garlic press, but this one is amazing.<br />I actually use it to mince ginger as well - a little fibrous pad is all that is left on the inside after pressing.<br /><br />The press is easy to use and clean, mine came with a blue plastic cleaning tool that kinda fits in the handle (one of the places that the Susi 3 is better).<br /><br />This was the best garlic press that I'd ever used until I used the Suzi 3 - which is a little larger, the hopper is a little tighter, and the cleaning tool attaches to the handle better.",5.0
144,"I'm not thrilled with cooking, so buying a garlic press at this price was uncharacteristic for me.  But I love garlic and I hate trying to chop it.  I've had cheaper garlic presses, but they were a royal pain in the rear to clean and didn't work as well.  This thing is the bomb.  It presses every last bit of the clove, leaving just the skin, and it's very easy to clean.",5.0
145,Excellent,5.0
146,"Best one I have ever used. The cleaning tool is super convenient and fits nicely inside so will not get lost. I'm a huge OXO fan however for this garlic press, OXO can't hold a candle to the Zyliss",5.0
147,"I cook with garlic a lot, but my least favorite thing about garlic presses in general is cleaning them out. The scrubber for this thing makes it so much easier. To use it, just throw the unpeeled clove in, smash it, toss out the peel, and repeat.",5.0
148,"I heard about this on America's Test Kitchen<br /><br />Things I like<br /><br />1. can press one or two (depending on size) heads of garlic unpeeled<br />2. cleans easily with cleaner<br />3. cleaner stores easily in handle (helps keep it from getting lost<br />4. cleaner is designed not only to clean out the holes but also the ""hopper""<br /><br />Things on the not so great side<br /><br />Unpeeled cloves take a lot of pressure to push through and not all of the garlic makes it out of the hopper (to solve this and improve function I cut the top of the clove off still much quicker than trying to peal the whole clove)<br /><br />Overall very happy and a big improvement over previous garlic presses",99
149,"I love it.  My neighbor loaned me her Pampered Chef for a couple of days while this was en route.  I learned that the Zyliss is easily as good as what some consider &#34;the best&#34;.  I don't rely on the attached cleaning tool, though.  It's very simple to tap a kitchen brush onto the holes & use a little paring knife to pop off the piece of skin.  You definitely do not need to peel the clove before pressing, but you do take the hard end off with a paring knife.  Wonderful product!",5.0
150,"I bought this to replace a fancy-looking stainless steel press I bought at Target a few years ago. That press was no good because it left half the garlic in the press. This press effectively pushes out almost all the garlic, and I love how large it is -- I can easily fit to big cloves or several small ones. When it's full like that it can be a little hard to squeeze (I'm a petite woman will small hands), but I've never not been able to do it. I always peel the garlic first to make sure I get as much out as possible. It's pretty easy to clean, though I do worry a little about losing the blue cleaner attachment.",5.0
151,"we had the the susi 2 for a long time and just thought it was time for a new one... so for a year or so we went out and bought numerous different presses and were disappointed with most of them, the ones that did work just worked ok.<br />so I went online and started to do some research on garlic presses and concluded that this was the best one and I have to say when I got it I was very impressed! it works way better than the susi 2.",5.0
152,"This is a great garlic press.  We go through a lot of garlic in our house and this has a good solid hand feel. My wife commented immediately that it was easier to use than the two that came before it. I wouldn't recommend placing the garlic cloves in with the skin intact, you lose some of the garlic that way, but if you put them in peeled it's a quick push to finish it off.  Cleaning is also easy with the attached cleaner, that's really helpful.",5.0
153,"I bought mine a couple years ago and I love it.  I have read some negative reviews about the coating peeling off and I have never had this problem at all and I use it every week.  I usually peel the garlic before I put it in the press, so I don't know how well it works if you don't peel it first.  You definitely need some strength in your hands to use this, so I can see it being difficult for some people. I never used any other garlic press so I don't know if they are easier to press.  I think the matte finish is better to prevent slippage with wet hands.",5.0
154,Have had this press for 2 years now and it is still going strong. It's change the way I approach garlic in my cooking and couldn't live without it (I move a lot and have transported it to three different countries with me). It even comes with a plastic brush to clean the holes easily.,5.0
155,"Years ago I saw this product being used on a cooking show and they called the best garlic press ever. So I brought it and never regretted the purchase. It is the best and I purchased this model as a gift for my daughter. She loves it.  What a pleasure to purchase an item which is what it says it is, THE BEST GARLIC PRESS ever.",5.0
156,first garlic press that uses almost all of the garlic,5.0
157,"I press garlic too hard. Broke the handle on my Calphalon press of more than 10 years (the handle was made of two separate materials, and it broke in between); then warped a cheap grocery-store garlic press on the first use. Naturally gravitated to this press with a sturdy, one-piece handle--and this one delivers. Easily smashes all the garlic meat out of a peeled clove, and cleans up like a dream. Love the built-in cleaner.",5.0
158,Absolute BEST garlic press! Very easy on your hands. You do not need to be a body builder to use it. It crushes through whole clove with the skin very easily. Also super easy to clean with the included cleaner.,5.0
159,Wonderful!  We use this every other day at least and couldn't be happier.  The garlic doesn't squeeze out around the edges like most do.,5.0
160,"This is the best garlic press I have seen.  It cleanly separates the thin skin and press the garlic &#34;meat&#34; through the holes.  The plastic cleaning device fits the hole array perfect and allows for effortless cleaning.  With the old one I had for years, it took a toothpick and time to remove the skin and left over garlic from the holes",5.0
161,This is the best garlic press ever,5.0
162,"I'm so jealous. I bought this one for my daughter, while i have the original. This one is just cooler though because it stores the cleaner in the handle (while I use my mouth to blow the garlic remnants out, which works too. She reports that the new design does, indeed, go thru paper skins better than the original.",5.0
163,One of those &#34;gotta have&#34; devices for the kitchen,5.0
164,never buy a garlic press without a little garlic press tool. Game changer. Pretty lightweight but does its job: no more stinky fingers or cutting boards.,5.0
165,"My son tried my old garlic press and indicated he would like one.  As I looked for one to order I found this press.  It holds more garlic (I had to cut the cloves in the old one) and garlic container is hinged to the press rather than falling out all the time like many designs.  I liked the design enough to order three.  One for my son, one to replace mine and one for my daughter.  We are all pleased.",5.0
166,"We've had our press for 5-7 years and it works great.  We outfit our kids with this garlic press When start up their own homes.  The love them, as well.",5.0
167,"I get so much use out of this. I love no longer having to peel garlic or having to slice it up by hand. This makes cooking with garlic effortless. Even my boyfriend loves it. I would never want to be without this garlic press, ever.",5.0
168,"This works very very well.  It's molded out of two pieces of metal, with no junctions or screwed together pieces (unlike some competitor products), so it's easy to clean and there are no junctions or nooks and crannies where dirt can collect.  Zyliss has some of the best design for kitchen utensils, and this is no exception.",5.0
169,i'm so happy!  no more trying to peel the garlic cloves -- just toss them in the little basket and squish.  This is a STRONG press.,5.0
170,This thing is like black magic.  You really dont have to peel the garlic!  Just put the clove in the press and all the peel gets left behind. Fantastic!,5.0
171,"This one lives up to its great reviews.  Upon arrival, I thought it was<br />lighter (in weight) than I expected.  But it was soon evident that having<br />a heavy one is not important.  It operates beautifully.  The fact that<br />you don't have to peel the garlic is a big plus.  It cleans very easily.<br />We liked it so much that we bought one for our grown son for his birthday.<br />A real winner!",5.0
172,"I've had many garlic presses and none of them work.  Then I read on several forums that the only garlic press that works is the Zyliss.  I own several Zyliss gadgets, including a pizza cutter that's used by Alton Brown.  They're all quality construction and well made.  This press is no different, and, yes, it works.",5.0
173,"Perfect garlic press.  Owned one for years and gave it to my daughter and her fiance.  Just ordered the new model.  Even better.  I would give it 100 stars, if I could.",5.0
174,"Still my favorite press.  I use it constantly.  I would have given it 5 stars, although the only negative is that because it's aluminum it discolors.",4.0
175,"Never been that impressed with garlic presses before, but this one's great! Bought it based on America's Test Kitchen recommendation. Very little waste, can handle large cloves, cleaning tool is handy and stows in the handle so it doesn't get lost in the drawer. I have small hands so get the easiest results by (mostly) peeling the cloves and doing just one or two at a time; my husband has no problem pressing several unpeeled cloves at once. Have been hand-washing it so haven't had any peeling finish issues. Was initially concerned a ""jumbo"" press would be clunky to store, but this isn't that large overall and I really appreciate the larger hopper.",4.0
176,"My other press had died, so I replaced it with this one. It has a warranty and the cleaning brush makes it so easy to clean. I highly recommend this garlic press!",5.0
177,Love it.  I have a regular size one but it is now 15 yrs old and ready to be replaced.  The only thing I'm not jazzed about is the curved handle of this one.  Otherwise it's great.  Easy to use. Easy to clean. No fussing about crushes lots of garlic fast.,4.0
178,"I got this one because the press aligns with the holes so more of my garlic actually gets pressed through. I also like the little plastic part that removes any extra that gets stuck in it. I used to have an old tupperware model that worked really great, but the plastic part that keeps the press together had gotten worn out. I don't have to worry about that happening with this one.",5.0
179,I got this after a cheap garlic press I  had for years finally fell apart. I was watching reruns of the Frugal Gourmet one day and Jeff Smith mentioned he was using a Susi garlic press.  I am very pleased with it.,5.0
180,"I already had one which broke. This is the best garlic press I know, s&oacute; I ordered a new one. The best garlic press ever!!!!",5.0
181,The best garlic press ever-- no need to peel-- cleaning it is a breeze !!!,5.0
182,"So happy with this new design.  My old was was great, but gave it to a friend to needed a good one.  I was going to give him this one because nothing was wrong with my old, but after trying it out, I kept it!  Just don't put it in the dishwasher as it will spot from the style of detergent.",5.0
183,"I have now purchase two of these.  It works great!  Did you know that you can even leave the skin on while you use this thing?  It is awesome!  My complaints after having used the old one for several years (I think 3/4?) is that the inside of the place where you place the garlic has rubbed off the sides.  Also the cleaner thing broke pretty quickly, but I find if you do it right away, it cleans very easily.",4.0
184,Zyliss has the best design for a garlic press.  I've used other designs and they either lasted for less than a year or didn't do a decent job.  This garlic press has done an excellent job.  I bought this one for a family member.  I use a lot of garlic and so far I haven't had one break.  I have been using Zyliss Susi 2 Garlic Press for at least 4 years.  I highly recommend this product.,5.0
185,Works really fine!,5.0
186,"Works fantastic. I hate chopping garlic, and this thing is the cure. It's not even that bad to clean as it comes with a little plastic thing to help poke the garlic out of the holes. I've had a few cheap ones bought from the local stores and they were awful. This is the real deal. It was promoted by America's Test Kitchen, so I bought it based on their reviews. They were right, it works great.",5.0
187,"Hands down, this is the best garlic press I've ever used.  And I've been pressing garlic in the kitchen since I was 5 years old!  Also, one of my pet peeves is cleaning the remaining bits out of the press after using, and this press makes that job easier, too, with a snapped in picker-comb piece.<br />I never know I could care so much about a garlic press!!!",5.0
188,"Our original one has lasted us 20 years and got sent off with our son to college.  We got the new one, which is nice because it has a bigger well.",5.0
189,"After my previous garlic press breaking in half while cooking, I was looking for one to replace it.  I use my press at least 3 times and week and love this one.  It doesn't leave very much behind, which is something I didn't realize my last one lacked.  It is sturdy and works well in the dishwasher.  I would recommend this garlic press to anyone who likes to use fresh garlic often!",5.0
190,I really like this garlic press - it does the job well and stores nicely. My only complaint is that the included cleaning tool came with bent bristles and they have never straightened. Every time I go to clean the garlic press I have to maneuver the tool in carefully or it won't work at all.,4.0
191,Excellent product.  Lightweight construction but very well made.  It really gets the most out of garlic cloves.  You really can press cloves without peeling them but I still tend to peel them- old habits!  Very comfortable fit in the hand and quickly and easily presses cloves.  Cleans up much easier than my old clunky press.  I use it all the time and am very happy with it!,5.0
192,"I generally love Zyliss kitchen tools. This garlic press is an improvement over the earlier generation because the chamber into which one puts the garlic is large enough to hold big cloves. The downside to the unit is that every time I use it, I dislodge the cleaning tool. So now I simply take out and set aside the cleaning tool first.",4.0
193,"I have 4 presses in my utensil drawere.  The Zyliss is the only one I'll ever use.  It's simply the best.  Easy to use, completely squishes the garlic, and it's not hard to clean.  Recommend peeling the garlic, however.  The brochure states you don't have to, but you'll get the skin pressed through the holes.  You really don't need the detachable cleaner unless you let the garlic residue dry out.",5.0
194,This product is amazing! It works very well and is easy to use/clean. I've had it for 5 months and it was a great purchase! I'd definitely buy again.,5.0
195,"Recommended by America's Test Kitchen.  It's lightweight, but seems sturdy.  It is easy to use and very efficient in pressing garlic.  I agree with the other reviewers regarding the number of cloves you can press at one time.  It's best to press only 2 larger cloves or 3 smaller cloves.  Although you don't have to peel the garlic, you get the best results when you do.  Clean up is very easy with or without the included cleaning tool.  Overall, I am very happy with my new garlic press... actually, I love my new garlic press!",5.0
196,"I have tried many, and so far this is my favorite.",4.0
197,"Before we know the product, has been useless, that cut the garlic in this a little extra. But one day see do activities, the price can accept is bought, the use is convenient, and the garlic after this tool processing, the flavor out soon, now I fry each dish like put garlic, because of it.",5.0
198,"I killed my OXO garlic press dead. The perforated area just broke away one day in mid press. I've only had this one for a few months, so I'm not sure about the long time durability of it. However, it presses the garlic just fine, is easier to clean, and most importantly, does not hold stagnant dishwater in the handles like the old OXO. It does everything a garlic press should do, and with style. Unlike some other presses and ricers I've had in the past, the handle is comfortable and the motion is easy. Buy it.<br /><br />ETA: 3 years later and still working. Not as shiny as it once was, but definitely functional. I use it at least once a week.",5.0
199,"I had on old Zyliss garlic press for 30 years until the pin broke. I recently received this and it is fantastic. No need to garlic prior to using the press, when you mash the garlic the paper stays inside. this comes with a handy dandy cleaner recessed into the inside of the handle.",5.0
200,"This thing is wonderful! It has absolutely no problem handling unpeeled garlic cloves and was pretty easy to clean. I have read that some people have had problems with the non-stick coating peeling off, but I hope to avoid that by washing this baby by hand. It has made working with garlic SO much easier! I recommend this garlic press without reservation!<br /><br />UPDATE-3/5/2013: It broke! I've owned it for about two months and used it a dozen times at the most. Tonight, I was pressing a clove of garlic and I heard a snap. There are two small bars that hold the part that actually presses the garlic to the handle. Both of those bars simply snapped. A product that I initially loved turned out to be not so durable.  I'm going to see how the manufacturer handles this and I'll give another update later. If they stand by their product I'll leave my five-star rating and assume I got a bad one. If they don't, I'll have to drastically reduce my rating. We shall see...<br /><br />UPDATE-3/6/2013: I sent an email last night to the manufacturer with a picture of the broken press and a copy of my purchase receipt. I have already received a reply this morning that they are getting a new one sent out to me right away. I'm very pleased with the customer service. I update this review again once I actually receive the new press.",5.0
201,"This thing is actually genius. It gets the garlic out of a close without any effort and its effective. I was absolutely amazed by the design and just how simple it was to get what I wanted. Once I squeezed it tightly to get the guts of the garlic clove out, cleanup was a breeze. Highly recommended.",5.0
202,"I've been using Zyliss garlic presses for 20yrs or more and I think this one is just as fantastic, and have fallen in love with the new design of it.  The little blue rubber cleaner that lives in the handle actually works well, although honestly hot water and a knife work just as well.  Super solid and I think will last another lifetime!",5.0
203,This sucker works great. Seems and feels very heavy duty.<br /><br />Crushes garlic like nobody's business. Great item for the price.,5.0
204,"I wish I'd bought this before the Kuhn Rikon.  That one makes a mess and as very hard to use for people with small hands, like, my wife.  This does a better job of pressing the garlic and is easier to clean.  Should have replaced our ancient Zyliss with a new one, but was seduced by the sexy looking highly recommended KR.  I guess Chris Kimball can't be right all the time...",5.0
205,Almost perfect!,4.0
206,very satisfied with product,5.0
207,I had an old pampered chef garlic press that I have used for years and loved but it finally wore out.  I didn't think I would like anything as much.  This one is so much better!,5.0
208,Seriously the best garlic press you can buy. The cleaning attachment makes it easy to clean. It is very light but solid. My friend has an older model that he has had for over 15 years and it is still good. He wishes his had the cleaning attachment on it though.,5.0
209,"some other garlic presses just juice the garlic, leaving much to be wasted - this one actually ooses pressed garlic out of the holes as you press on it - and you dont have to peel the garlic - what's left is the peel, which comes off easily along with any (minimal) garlic left over. Just rinse and set aside for drying. I've been using this brand for years!",5.0
210,Very nice !,4.0
211,"Works really well - no need to peel your garlic.  It is easy to press even big cloves, or multiple cloves at the same time.  It is also easy to clean the peel out -I usually use a knife or the prong of a fork to peel up one corner and the rest comes off without a problem.<br /><br />One complaint - some of the coating in the ""bowl"" is starting to chip off after owning this item for almost 2 years.  I have been sticking it in the dishwasher and wonder if maybe if I took the time to wash it by hand and treated it gently it wouldn't do that.",4.0
212,Every positive element you'll read about this product is true.  I purchased two.  I stopped peeling garlic.  And it cleans so easily with the red insert.  Very well designed.,5.0
213,"I gave this press to my daughter. She loves it. Not only does it do a great job as a garlic press, it is well made.",5.0
214,works very well and I like it as much as my vintage Zyliss.  Not happy that it is no longer manufactured in Switzerland.,4.0
215,"I first saw the Pampered Chef version of this tool and decided it was a must for my kitchen.  After searching online reviews, however, I found that this one out performed the Pampered Chef version.  I bought this one and I am happy with it.  The cleaning tool works well too.  Cleaning it was not as bad as I envisioned after I saw all the garlic in the tiny holes.  It cleaned up quickly with the tool and a spray of water.",5.0
216,"Fresh garlic in seconds without peeling the cloves and then easy to clean? Didn't think it was possible, but it is.",5.0
217,I did my homework before buying this garlic press. I have used garlic presses for years and have usually been frustrated with the quality so I made sure I was getting a good one before I bought this. It's definitely the best one I've ever used.,5.0
218,"Great quality, sturdy. Presses garlic easily and efficiently. Clean up is fast and easy with the tool in the handle at your fingertips.",5.0
219,Works great,5.0
220,Got this press to replace one that wasted half the clove. This new one is amazing. First press all that was left was a thin layer of the outer skins. Could not believe how much more garlic came out. One quick push of the plastic cleaner tool and those skins were in the trash. The only thing left is how well it will hold up over time.,5.0
221,Bought one for the house and then bought 3 more for other households. Hands down the best garlic press I've used.,5.0
222,This is a really good garlic press.  It pushes most of the &#34;meat&#34; of the garlic right on through and into my dishes.  The removal tool stays attached so it's not lost in my gadget drawer.  I don't peel my cloves and this press works great without peeling them.  This is best press I've ever owned.,4.0
223,My Grandmother was still smashing garlic the old fashioned way and its been getting harder for her with Arthritis in her hands. I bought her this after reading the products description and SHE LOVES IT!!! Her hands don't hurt anymore and she was just surprised that there's stuff like this out there nowadays to make it easier to prep for cooking. Was delivered right on time in good packaging.,5.0
224,What can I say. I've had many garlic presses in my time and this one is great quality. I brought this based on having had the same one that finally wore out after 7 years!<br />Lesser presses feel the strain and have bent under stress after a few uses but this one is strong.<br />The cleaner is handy to get the garlic out after use.,5.0
225,"This is the perfect garlic press. A friend had a similar type that also gets good reviews on amazon, looking that one up I discovered this one, read the reviews and went with it. Glad I did, it's a little cheaper, and better than the other one, and it was great too. Zyliss makes great kitchen stuff, at a good price too.",5.0
226,An excellent and well made product that performs its function with ease and quickness. I have seen other reviewers say this model did not contain the cleaner that other models had but mine came complete with a cleaner included and I have no complaints about it's performance or ease of cleanup. It will easily press garlic cloves with the peeling on but if the peel comes off easily I prefer to peel them before pressing as this makes cleanup easier. Nice to have that option though. Great product!,5.0
227,"After tolerating an OXO version for years, I searched for the best garlic press on the market. The other reviews are right: this is the only one you would ever need. Washes clean and dries beautifully in the dishwasher.",5.0
228,Working great so far.  I am able to press multiple cloves before having to clean out the skins.  Great purchase.,5.0
229,Super garlic press. The garlic can be pressed without peeling! It does take strength to press if the press is full. The cleaner pushes the garlic and peel out for easy washing.,5.0
230,"Be very careful in making sure it all lines up. First use I broke a few of the teeth off as I didn't notice it wasn't lined up. One that was out of the way, I was satisfied with the quality and price.",4.0
231,"The best garlic press, used to waste money on other cheaper types but this is it now, very durable easy to use and clean. Top purchase",5.0
232,Awesome garlic press and the attached cleaning kit makes it easy to clean any garlic that might be stuck.,5.0
233,"I'm an old man and I've had lots of garlic presses. This one is the best I've had. Not perfect, but damn good.",5.0
234,"My experience with garlic presses is limited to this one and the one it is replacing.  This one is better.  Way better.  Does a fantastic job every time, even with unpeeled garlic.  The included cleaning attachment is perfect.  Do not hesitate to buy this.",5.0
235,"I had an older Susi press, but even though it worked fairly well, it was small and couldn't handle larger cloves of garlic.  I bought this press after reading the recommendations from America's Test Kitchen, and it was a great recommendation.  This thing can do a lot of garlic in a short time and it's much easier to clean than the smaller presses.<br /><br />One other thing I love about this press is the fact that the cleaning tool stashes right in the handle.  It doesn't get buried in a drawer where I have to go digging for it.<br /><br />I wish I had bought mine sooner!",5.0
236,Works great and is super easy to clean. Don't even need to put it in the dishwasher after I use it! All the garlic comes out cleanly with the little brush. Great buy.,5.0
237,"This is a fabulous garlic press.  You can put the entire clove in the box, with skin and root.  When you press it through, only the meat of the garlic comes through.  You can fairly easily clean the skin and root out with the plastic tool inside the press.",5.0
238,"Bought this press to replace a cheap one I bought in the grocery store (it was red and the paint started to come off - not good!).  This press is a work horse - sturdy and easy to use.  The cleaner gadget that comes with it is great and ensures the press is thoroughly cleaned each time.  I've had it for several months, use it frequently and have no problems with it at all.  On the contrary, it is holding up just great with no signs of wear at all.",5.0
239,"Works exactly as described.  This press makes 'mincing' garlic so much quicker!  I used to cut up each clove individually (which is very time consuming, especially with large recipes) but this device makes multiple cloves 'minced' in just seconds.  Kinda hard to clean up though, especially if left overnight and garlic dries up inside the housing.",4.0
240,This makes product makes it a joy to mine garlic.  My old garlic press had broken and trying to cut the garlic with a knife was just not working out.  The Zyliss garlic press is easy to use and clean.  The brush that comes with the press makes the cleaning a breeze.  We are very happy with this garlic press.,5.0
241,"I love this garlic press.  I had a really cheap one prior to this, but because I cook with a lot of garlic I finally had to ditch it.  I bit the bullet and bought one that was a little more pricey and it was totally worth it.  I can press more garlic at once, I can get more garlic out of each clove and clean up is a snap!",5.0
242,The cast aluminum feels very sturdy. Easy to clean (for a garlic press).  I'm glad I paid a premium for it!<br />Often I overstuff the press and it holds up just fine.,5.0
243,"I had almost given up on mincing my own garlic, because the garlic press I had been using worked so poorly.  This Zyliss garlic press has restored my faith in garlic presses.  I can not believe how much pulp comes out of this press.  It gives me all the meat and leaves only the paper-thin skin behind.  Very fun to use!  Very solid construction.  I would recommend this press to anyone!",5.0
244,I have had this for many years and my friend loves using mine. She had purchased a couple that all broke within weeks. So I bought this for her and she is tickled to death!,5.0
245,"For the price and design this is the best. We bought this to replace our old Zyliss and they've made several design improvements over the years. They make a durable, very well designed product. It presses garlic completely through the press, and the handles don't bend when you squeeze them together like many garlic presses. The cleaner that slides into the handle makes it super easy to clean.",5.0
246,Wonderful product. Xcellent service!!!,5.0
247,"I own one of the same garlic press since year 2009, and have no complains of it. Mine didn't came with the garlic cleaner, but this one came with it. My mother cooks a lot of Chinese vegetables and dishes and I want to save her some time to mince garlic, so I ordered this garlic press for her. She told me it is useful and really saves her time, she loves it!",5.0
