,comments,stars
135,"Once you use this product you'll wonder why you put up with all those other garlic presses.  This is so easy to use, looks so good, and cleans up is so easy. I've tried other friends garlic presses but they are no match. The Kuhn Rikon is a great tool for me and I just love it!",5.0
136,"I love it! Feels good in the hands, produces finely pressed garlic in a jiffy, and the &#34;swing out&#34; bit makes it easy to clean.",5.0
137,This is the bomb.  I bought this after my Kitchenaid garlic press broke at the handle.  I'm guessing because of cheap metal composites.  This unit is solid metal and has performed admirably.  The flip out grill makes it a breeze to clean.<br /><br />Would recommend and would buy again.,5.0
138,"Time saver, definitely justifies the cost (saves 3 minutes x 3 times per week x 40 weeks per year = 6 hours per year of time savings. Six hours at my wage rate of ~$100/hour means it's paid for itself &#62;20 times over).<br />Press gets most of the clove, and just scrape with a spoon or back of a knife into the pan.<br />Easy cleanup. Good design for intergrated hopper that swivels out to clean. Survives the dishwasher. Bought a second one for my sister.",5.0
139,"I saw other reviewers praise this press and even claim it can be used with unpeeled garlic. I have several other garlic presses and I knew that claim couldn't really be true. Well, it is true. Amazing, but I tried this press with unpeeled garlic several times, no problems. The press must be cleaned out with each use if you use unpeeled garlic, but what a time saver. The garlic comes out perfect every time. This press is easy to clean, easy to use, and very well designed and constructed. While it is pricey, it is an excellent product and has replaced my other garlic presses.",5.0
140,I was directed here by Cooks Illustrated. I didn't realize it when I bought it but the part with holes in it flips out so that it is brilliantly easy to clean. You just flip it out and wipe it off.,5.0
141,"If you'd ever told me I would spend over $40 on a lowly garlic press I would have thought you were crazy, but I needed a new one, and after Cook's Illustrated rated this as the only really good press for ease of use and easy CLEANING I gritted my teeth and ordered it. I am very happy. Even though I don't use tons of garlic, it is so nice to have the press clean up in seconds under running water. It's a luxury, but don't we garlic lovers deserve it?",5.0
142,This is the best garlic press I've used. It does a great job and pops open for easy clean up. It's so easy to get all the garlic trash out and then it goes into the dishwasher. No mess no fuss. I strongly recommend this.,5.0
143,"Just the BEST garlic press you can get. It's super easy to clean, and fully stainless steel so if you just use some soap in cleaning there is little to no scent. Perfect, perfect, and perfect. Would buy another one if I ever break mine (which doesn't seem possible given how sturdy it is).",5.0
144,"This is the best press I've found.  It is very sturdy - just fill the easy access chamber, close the press plate and squeeze.  No chance of breaking the tool.  Pressed garlic consistency is equal to or better than the others presses I've owned.  Clean up is a snap since the unit flips apart to expose all the parts.  Just wash off the debris and your done.  If a hole plugs, just use a brush - a quick swipe and it's clean - no digging required.  The downside, of course, is the price.  To me, it's well worth the money since I'll probably never wear it out.",5.0
145,"This is a great garlic press and nice tool to add to your kitchen if you are tired of chopping/mincing garlic with most of your meals. Gave it 4 stars instead of 5, because after crushing the garlic clove, you have to remove the leftover garlic skin before crushing the next clove for optimal results. The only solution to avoid this would probably be to peel the garlic prior to pressing, but it doesnt hurt to wish for something better. The crushing mechanism appears to work from brute force of pushing the handles together but it's not difficult at all. Very ergononomic, easy to use and clean. Take out the garlic skin and rinse. Or run thru dishwasher. Have had it for a year and it still looks brand new. Worthwhile purchase!",4.0
146,"I have had many different garlic presses over the years, not because I was collecting them, but because they would break at some point.  I think I may have bought my last garlic press now.  This one seems to be pretty much indestructable.<br /><br />Operation is a breeze.  This one is maoe of heavy stainless steel.  No more corrosion like the more flimsy alluminum alloy presses.  Ths one also is very comfortable to use (at least for me) and cleanup is a snap.  I have had a hand powered can opener and a vegetable peeler from Kuhn Rikon for years, and both are still as good as brand new.  They make good products that stand the test of time.<br /><br />If you are a fan of garlic in food (and I am), this is a well designed and well built gadet that may also be the last one you will ever need or wantr to buy.",5.0
147,"Absolutely LOVE this garlic press.  This press is top rated by Americas Test Kitchen and it doesn't disappoint.  Truly a one handed press even for someone older with a little less hand strength.  Works great, you don't even have to remove the inner skin from the cloves.  Washes and cleans up easily.",5.0
148,"I have owed may garlic presses.  This is the best.  You do not need to be a body-builder to operate it.  It is very easy to squeeze, even for small hands.  And is it very easy to clean.  The basket opens up allowing one to just scrape the left over garlic out.  Not like other garlic presses that need to be cleaned out with a toothpick, hole by hole.  I think this is a great wedding shower gift.  Everyone needs a good garlic press.",5.0
149,Consistently presses garlic and is a breeze to clean up. The handle is sturdy and I am impressed with the quality. This will be the last garlic press I ever purchase as it does such a great job.,5.0
150,"This isn't a review so much as a warning.  I bought this garlic press from a third-party vendor on Amazon, and it broke in a couple months.  The manufacturer, Kuhn Rikon, was wonderful about it but told me &#34;3rd party vendors are selling a counterfeit version of our garlic press&#34;  on Amazon.  They suggested only buying this on Amazon when it is both sold and shipped by Amazon.  This sounds like good advice, maybe not just for a garlic press.",4.0
151,"I've had presses in the past that I've chosen not to use because they were such a pain - I'd just end up using a knife. This one is easy to use, provides great crushed garlic, and is extremely easy to clean. Love it. Find myself using much more garlic than I used to and that's always nice.",5.0
152,Worth the money to have a press that my husband can't break!  We went through several cheaper models and he always managed to break the grate by cramming it as full as he could and muscling it.  It's true that this press takes a bit of grip to use and you do have to watch that you don't pinch your hands but I couldn't be happier.  We've had this for several years now.  Easy to clean.,5.0
153,Whoa. This thing is amazing. It's like you were driving around in a beat up 75 toyota celica and then got a new lexus. Smooth ride. I freeze my pre-peeled garlic and then let it partially thaw before pressing. A bit tricky in coordinating removing the debris but I'm sure I'll get used to it. The kwality is there.,5.0
154,"I've had several garlic presses over the years and recently had to replace mine.  I took a LOT of time to read reviews and even found reviews on YouTube from cooking schools and this piece of equipment is so far superior not just in my opinion but by people who use these all day, so the choice was easy.  As soon as it arrived and I held it in my hand I knew it was substantial and understood why so many said it would outlast any other.  It's design allows for pressing garlic without pealing and it works.  Cleaning literally could not be easier because the area the garlic is pressed through lifts (without the need to take it off so it could be lost) and you can easily wipe or rinse it off.  The design uses leverage in the hinges so it's 60% less effort required to push the garlic through the press.  Also, the garlic is SO evenly sized when it comes out of the press which is great, especially when you cook it in butter because you don't have small pieces getting brown and the larger pieces still raw.  All in all I couldn't ask for more in a garlic press.",5.0
155,"This is worth the price.  I was a little bit skeptical at first because it seemed expensive, but I use a lot of garlic so I thought I would trust and order one.  I have used it a lot already and it is worth every penny for me.  I do not have a lot of hand strength and have small hands.  I can drop 2-3 cloves into the hopper and easily squeeze  The design makes it super easy to clean.  If you enjoy garlic, get it!",5.0
156,"I love to cook and am in the process of replacing some old or not-very-good quality kitchen gadgets. This garlic press was recommended by America's Test Kitchen, and it will not disappoint. It works superbly, cleans easily, and is a nice weight in your hand. I'm actually eating more garlic!",5.0
157,"I love devices that are truly best in class, and this qualifies. It is built beautifully, works with a minimum of effort, and the innovative swing out extruder surface makes cleanup a breeze. This is the last garlic press I will buy...not counting the ones I will happily give as gifts that will be well-loved by other cooking enthusiasts.",5.0
158,"I like it, not sure it meets the standards set out by ATK's review.  I like the way the tray pops out making it easy to clean out the  remainder.  Feels great in my small hands.  Presses garlic well, I trim it off with a knife.  I got long, consistent strands.  Can do press after press if you clean out the tray.  Washes easily.  A keeper.",4.0
159,"I am so happy with this press. Thought my pampered chef press was the bomb till in started losing layers of metal on the bottom where the garlic extrudes. My daughter in law's pampered chef press was even worse. It looked like it was leaving something I would rather not think about in the food and mine was heading that way so I did some research, watched a you tube video comparing the top stainless brands and chose the Kuhn Rikon.<br /><br />Easy to press<br />Easy to clean",5.0
160,"Didn't know I could fall in love with a kitchen tool but this one I did! I have gone through several garlic presses over the years and had trouble with each one. Even with some good brand name ones. I didn't want to spend this kind of money on a simple kitchen gadget but figured I had already spent that money on several garlic presses in just a few years. So I decided to invest in a good rated one and boy am I glad I did! This one will last for years with it being stainless steal. Washes up like a dream. Crushes the garlic effortlessly even with the peeling on. Unlike before with other garlic presses, I use the Kuhn nearly every day. Now we are healthier because I want to actually use this press to add garlic to all my dinner recipes. It's definitely worth the money. If you cook a lot, invest in good kitchen tools like the Kuhn Rikon garlic press.",5.0
161,"Where else in life can you own the very best for under thirty bucks?? I've owned one of these for years but buy them as gifts for people who love to cook (this went to my son). Really tough, well designed, simple and easy to clean. it's the rolls royce of garlic presses and should outlive you.",5.0
162,The best Garlic press we've owned.  Have gone through several presses over the years until we got this one.  Easily the one that is very well built and takes the least amount of effort to press cloves of garlic.  Easy to clean.,5.0
163,"Construction of this press is very impressive!  Solid stainless steel.  Functionally, this is a solid product making it quite easy to press out garlic cloves.  Not having used many of these in the past, the only issues I have to reduce one star is the potential to pinch your palm if not careful with the handles and also the need to scrap with a knife the garlic after pressing thru the holes.  Not sure if this typical for garlic presses, but really, no big deal to do this.",4.0
164,"Just received it and feel like this is an amazingly high quality press! Everything about it feels and looks high quality; from it's heft, to it's hinged mechanism, to the etched label, to the material itself.<br /><br />This really feels like an item that will last forever and gets handed down for generations.<br /><br />Time will tell, but for now, very pleased!",5.0
165,"This is an excellent product. I was concerned that it would go unused in a drawer like so many kitchen gadgets, but that isn't the case. Other garlic presses that I've used required a tremendous amount of force, which can be difficult with arthritic hands. The Kuhn Rikon, however, is so quick and easy to use and clean, that I've used it at least twice a week for several months now. I highly recommend it.",5.0
166,"Over the past 40 years I have purchased about a dozen garlic presses. After using them, they languished in the gadget drawer because they left more garlic in the press than they mashed out. This time I did a little internet research and settled on this one. It is the only one that mashed every bit of garlic and left only a film of tough skin behind. PERFECT!",5.0
167,"My previous $8 press had lasted about a decade, making me think about the cost per year of a garlic press.  Yes, this is the most expensive garlic press you will ever own, but it is incredible, and by the time you are done with it, it will average out to a dollar per year of use.",5.0
168,I order this because I have arthritis in my hands and have not pressed my own garlic for years have bought crushed garlic in a jar but did not like the taste.  Once I had this I could taste the difference between pressing it myself and from the jar.  Pressing it myself is much better and the best part is almost all the garlic is pressed through the press all that is left is a bit of skin from the cloves.,4.0
169,"I bought this garlic press about a year ago and love it. It works very smoothly and minces the garlic perfectly, and is super easy to clean. It has a nice weight to it - doesn't feel like it will fall apart if you squeeze too hard. No issues with putting it in the dishwasher.",5.0
170,"I stopped using garlic presses years ago because they were so inefficient and a pain to clean.  I don't remember why I became interested in getting a new one but I discovered America's Test Kitchen is a great source for finding out what are the best kitchen utensils.  They raved about the Kuhn in a way that made me comfortable shelling out this much money for a garlic press.  Anyway, I've had mine for about 3 years.  It feels like a class act in the hand and works like a dream.  It is so efficient that there is barely any garlic left in the press to clean.",5.0
171,"This is amazing. I don't like mincing garlic because it always sticks to the knife, the pieces are uneven and I'm afraid of getting my fingers in the way. I've used other garlic presses but the were difficult to use, flimsy, couldn't squeeze the whole clove and just miserable to clean. This press is hefty, and make quick work of mincing garlic perfectly plus it opens up to clean out every bit..",5.0
172,"Amazing garlic press.  The yield on this was so much higher than any other press I've had.  My old press was also painful to use on the hands when it came to pressing multiple cloves and/or to do it repeatedly.  This press makes it easy, fast, and comfortable.  Totally worth splurging on.  It's a buy once, and last forever kind of item, and I'd buy/reco this for others as well.",5.0
173,"Seriously, I thought I had a fairly decent garlic press before but I was fooling myself. I had to apply a lot of pressure for very little results. Finally, I had to admit that the somewhat pricey garlic press I had purchased just plain sucked. After perusing Amazon and reading a lot of reviews I decided on the Kuhn Rikon Epicurean Garlic Press.<br /><br />Holy crushed garlic! This baby presses the garlic and leaves little but the papery skin behind. Added bonuses, it takes little effort to use and, due to it's design, it's very easy to clean.",5.0
174,"Incredible garlic press; easy to use, easy to clean. The parts in the inside sort of fold out to make washing it off easier. I have not tried crushing garlic with the skin still on, but this does a great job if you peel first, which is all I can ask for. The one downside is that it makes a pretty fine crush, so if you are looking to get bigger chunks or slices in your cooking, this will not do the trick.",5.0
175,"It does the job well, and it is easy to clean.  Can press a lot of garlics with no problem although some of it will stick to the bottom like on a cheese grater and you can easily scrape off with a spoon.  It is a bit of a challenge to squeeze for my hand as I have a smaller hand its arthritic but I think the squeezing may good therapy anyway but only use it once in a blue moon.  but for a more senior person with severe arthritis its probably too hard to squeeze (perhaps, unless their hand is big?)",5.0
176,"I have had more than my share of garlic presses over the years. All had their issues and while this one isn't perfect, it is far and away the best I've had. Originally I bought the $20 plastic version of this press, worked well till the plastic broke on the side. I really wish I had just bought this press first.<br /><br />$40 may seem crazy to spend on a garlic press, but this solid, well built, metal press will save money in the long run. Better to buy the good tool once which will last, than to buy the cheap/crap tool several times as they break or don't work well to begin with. The only knock against this really, would be not having a ""push-out"" cleaning tool like on the Zyliss presses, but honestly as the press-plate will rotate out cleaning is still easier on the Kuhn Rikon.",5.0
177,This is the very best garlic press I gave ever purchased.  Pricey at 30 dollars but don't be fooled you get what you pay for the absolute best press on the market.  Extracts mire garlic from one clove allusion g you to use less in your recipes.  So easy to clean and I have purchased many garlic presses.  I am in heaven favorite kitchen utensil I could press garlic all day.  Such a great find highly recommend this product.  Will now be purchasing other utensils I come across from this company such a high quality product everything it was promised to be. I want to buy it for all of my cooking friend.,5.0
178,"Solid Press, fairly easy to clean.  It's a toss up if I would by this or a zyliss again.<br /><br />Replaced a Zyliss that broke when crushing ginger (ginger is better grated anyway).  This one can handle the ginger, but watch out when you're putting that much force on it, as I found out it has a pinch point (reason for the one star ding).  Seems to be fairly efficient with the garlic, some left over, some squeezes out the sides.<br /><br />Solid press, love the way if feels.",4.0
179,"I bought the Kuhn based on reviews after another garlic press I purchased broke after the first use.<br />The Kuhn is pricier than the other, but the quality in the construction of the garlic press shows.<br />I've used this many times since I purchased it and it presses garlic with ease.<br />I haven't had any problems with it and there are no signs of rust after repeated use and washing.<br />If you're looking for a garlic press that will give you no headaches than look no further.  Just click add to cart and don't look back.  You'll never need another garlic press again.",5.0
180,"This garlic press makes crushing garlic easy, because of it solid construction and good leverage.  It is virtually indestructable and should be the last garlic press that most people will need in their lifetimes.",5.0
181,Had this garlic press for years. So worth the investment! This is high quality.  I would be in shock if I ever need to buy another ever again because of quality. I use my garlic press at least once a week if not more.,5.0
182,"This is one of the best garlic presses I've ever used. It's on the expensive side but the results are amazing. And the way it's designed, you don't need to exert a lot of force. Incredibly easy to clean because it's stainless steal.<br /><br />Just two gripes: (1) I wish the compartment where the garlic goes in is bigger. I can only put in 2 garlic at a time. (2) be careful with your hand. The handle is like a clamp. I've gotten part of my hand caught under the handle and it hurts if you're not careful or if you're in a rush!<br /><br />Besides the two annoyances above, this garlic press is solidly built - it just works.",4.0
183,"It's made in China which I am definitely not a fan of but it is excellent quality. The garlic doesn't stick at all, it's very easy to clean even if you accidentally let the garlic dry. It's only gotten more and more nonstick with age. It is very sturdy and presses the toughest of garlic cloves. Yes you can press with the skins on but I don't recommend it. I prefer to remove than to clean the skins out of the press. I've also pressed ginger in it when I'm being lazy but it doesn't work that great on ginger.",4.0
184,"This was a great investment!  I bought it as a gift for my hubby, but it has benefited me, as well!  I do most of the day-to-day cooking and I use garlic frequently, but don't enjoy having the smell of it on my hands all the time... this has eliminated that problem.  It presses the garlic easily and is also easy to clean (as long as you don't leave the pressed clove in it long enough to dry out).  All of the positive reviews are well-deserved... the quality of the construction and the design are sure to win this a permanent position in any kitchen!",5.0
185,This thing works really well. The only reason it gets 4 stars instead of 5 is when scraping the garlic out of the dispensed area I tend to use a knife. The design of the parts at the outlet is such that it isn't perfectly flat. The sides stick out just a bit further than the grate where the garlic is pressed through. So it isn't a clean scrape of garlic...otherwise it works well.,4.0
186,"i love everything about this garlic press, there are no negatives.  Easy to load, a fraction of pressure crushes the garlic even when loaded to max capacity.  I can crush it with one hand! ( i am a girl, not much hand strength) I love that is easy to clean!  This is hands down the best, i have purchased it multiple times to gift to family ( especially the ones with arthritis).  Worth every penny!  Oh yes and excellent quality, very well built and designed.",5.0
187,"I hate most garlic presses,  They are hard to clean, push half the garlic out the top rather than through the screen.<br /><br />This thing is amazing.  Absolutely amazing.  If you are hesitating over which to buy or whether to spend another $15 over the bargain versions, just do it.  This thing will last forever and it works beautifully, even on unpeeled garlic.",5.0
188,"Nice  and sturdy.  The flip out part makes it easy to clean.  The only down side is that sometimes garlic is squeezed out between the perforated part and the &#34;frame&#34; around it, or at the top, near the hinge.  In other words, the garlic is squishing out places it's not supposed to.  Is sturdy enough to mince ginger, which is one thing I was looking for.",4.0
189,"This garlic press is AMAZING! First, it's incredibly effortless to use, it crushed the garlic with very little pressure. Using my last garlic press was practically a workout. Second, the minced garlic that comes out is beautiful and not a soggy, mushy mess. Third, it's incredibly easy to clean. The part with the holes lifts up, so all you have to do is to rub it with a brush for a couple of seconds and it's done. Finally, if you're lazy and don't want to clean out the leftover fiber after you crush each clove, you don't have to with this press. It still does a great job. In fact, you supposedly don't even need to clean the garlic before you crush it. you can put it right in. I haven't tried this because I don't remember not to clean it, but I am pretty sure that it will work. this is a truly excellent purchase and well worth the extra bucks.",5.0
190,This thing is great!  I can churn through garlic easy breezy with no real effort so my hands don't hurt.  Clean up is pretty easy for a garlic press - there are still some nooks and crannies that make it difficult but that is the way with all of them.,5.0
191,"Seldom do tools work as well as they claim, but this one does. I use a lot of garlic and all of it is in cloves. My wife tried this and gave it to me for Christmas. She said it worked well. I tried it as a skeptic; however, it really works! The crush is fine and very clean without peeling. However, I do recommend you use the silicone sleeve to peel it before crushing through this tool. (Read my review of the silicone sleeve peeler). Otherwise it will clog faster and frustrate you with &#34;Why did he say it worked so well?&#34;.",5.0
192,The Kuhn Rikon Garlic Press is a piece of sculpture art!<br /><br />The tool is durable and very well made.  It presses garlic perfectly and cleans easily.  I would not be surprised if it outlives me.  Made in America and &#34;American Quality&#34; are harder and harder to find these days and it seems the Swiss are picking up where we left off.  A remarkably well made kitchen tool.,5.0
193,"Love using this!  Only critique is that sometimes the garlic is pressed out the sides and that bit has to be pressed again to be fully crushed.  But, otherwise, great product, super easy to use and clean, can handle peeled or unpeeled garlic.  It feels sturdy and yet comfortable.  Very happy with this purchase, especially for the price.",5.0
194,"After 38 years of marriage, I decided to give myself a kitchen shower and replace all aluminum, non-stick, and plastic items in my kitchen. After reading favorable reviews on Amazon about the Kuhn Rikon Epicurean Garlic Press, I bit the bullet and paid the $39.95. I love it--I can actually get my small hands around the handles comfortably and squeeze multiple cloves of garlic effortlessly. It cleans up nicely in the dishwasher but a quick go-over with a brush quarantees it will come out clean. It's nice looking and stays that way even after multiple washings in the dishwasher. I highly recommend purchasing one, especially at the current price of $24.15.",5.0
195,"Though costly and well made, the ""basket"" on this device is rather small, permitting only 1 medium clove to be pressed at a time.  The extruded garlic must be scraped from the outside, which is true for most presses of this type.  Cleaning? Not difficult, although some care must be taken, since the components tend to flop around a bit when the handles are opened.  The handles are well shaped to allow pressure to be applied and the leverage provided makes pressing quite easy. One wonders, however, if the relatively high price is merited.",4.0
196,"After buying several garlic presses that failed one way or another or just didn't work I decided to go for broke and bought this one. It does exactly what its supposed to do without leaving a half-squeezed clove of garlic behind or making you struggle to simply press it through thanks to the solid construction and the levered advantage in the press itself.<br /><br />My only minor complaint is while it is easy to flip it open to gain access to clean everything out, I find that the garlic can get just about everywhere inside so clean up may be a bit more work than you'd expect.",5.0
197,"This garlic press is fantastic.  We use so much garlic ... actually, a lot more now.  Depending on the freshness and the size of the clove, sometimes it does take a bit of muscle to push it through.  I is so very much worth it.  Formerly, I sliced and/or crushed garlic cloves.  On occasion, you might get a little piece of garlic ... it sometimes was a bit sharp.  With the press, the garlic is evenly mixed throughout the recipe.",5.0
198,"One could argue the decision to spend $35 for a garlic press, perhaps with some merit.  However, this is not just any garlic press.  It is THE Garlic Press of all garlic presses!  I've had it for over a year and I've used it a lot.  This thing is fantastic - as good as everyone says.  It fits perfectly, it functions perfectly EVERY TIME (and I do mean every single time), and it seems indestructible.<br /><br />It's easy to clean, you can press unpeeled garlic, which actually makes it much easier to clean the press because the skin tends to come off in one clump.  It's just an outstanding product!  Worth every penny.  I would give it 6 stars if I could!",5.0
199,"I've only used it a couple of times, so this initial enthusiasm may or may not change.  It seems very sturdy.  But best of all is the ease of use.  My last garlic press was one of those self cleaning things.  But I had to press so hard to push the garlic through.  This takes so much less effort.  For many recipes, I prefer the pressed garlic to garlic that is chopped by hand or in a food processor.  This press makes that much easier to do.  It is not as quite as easy to clean as my last one, but it is not all that hard.  Over all, it makes for less work in the kitchen.",5.0
200,"I am very happy with this purchase.  Its very solidly made and engineered well.  It feels very satisfying when the garlic is actually forced through the holes, sounds weird but its the truth and im sure you will feel the same.  Instead of chunks you are left with more of a puree which i generally prefer but sometimes i end up using the ol grinder when i feel a dish would be better off having some pieces of garlic to bite into.  Easy to clean.  Highly recommend this.",5.0
201,It crushes the garlic easily and consistently but I can usually only get one clove in at a time and I need to clean out the hopper after every use or garlic occasionally pushes up the sides and into the handle part.,4.0
202,I have never really liked a garlic press because they are always so difficult to clean. This one is pure genius. It has a little door that open that allows you to clean the actual grates from both sides. It is heavy duty and great when you need many cloves of garlic.,5.0
203,"I have owned countless garlic presses that have ended up broken within one year of use. All of my broken presses share a design similar to the Zyliss presses (among others). These presses boast a simple, traditional press design and the best ones have a good fit and finish.<br /><br />But, in each case, I have ended up breaking out the perforated press area. When reading reviews for both the Rosle and Kuhn Rikon presses, I noticed a fundamentally different design, with a much stronger design for the perforated press area. On inspection, you find the Kuhn Rikon press offers a much stronger steel material for the perforated press area than many other presses offer. This is possible due to the ingenious double-swivel design.<br /><br />I can give the design 4 stars as I have not used the press for more than two months. So far, so good and I would give it five stars once I see this press perform for over one year.",4.0
204,"Don't think they could make a better garlic press than this.  All high quality stainless steel, super easy to press garlic both peeled and un-peeled.  Super easy to clean.  I've already broken 2 standard grocery store garlic presses, don't think this one will ever break.",5.0
205,"This puts every other garlic press I've used to shame! The action is smooth and easy. It extracts almost every little bit of the garlic bulb. It cleans easily. It looks like it would last forever. I've had many other garlic presses, usually I just end up smashing the bulb with the side of my chef knife and mincing it manually. Usually with a garlic press you leave a bunch of garlic behind in the basket (which makes it harder to clean), or you scoop out the residue and hit it with your chef knife anyway. This thing, on the other hand, leaves almost nothing behind -- only a light papery film on the swing open basket.",5.0
206,This garlic press works great. clean it easily with the back of a knife under running water and the garlic won't dry on it. If you let it dry it will be difficult to clean. The all metal construction makes it easy to put in the dishwasher.,5.0
207,Yes - Glad I paid the price. It's well designed...first thing I did was press a garlic clove with skin on. Easy to squeese and every bit of the garlic squeezed through. Cleaning was super simple and complete. Retiring my old press - and happy with this upgrade.,5.0
208,"this product is everything you want in a garlic press. easy to use and gets every bit of garlic when pressed. the only thing i dont like is if the garlic is just a little too big bits of garlic get stuck on the outer edge of the press. takes a little extra time to clean, but i will forgo that problem because it is the best press i have ever had. Was recommended on America's Test Kitchen show, and they have  never have been wrong.",5.0
209,"Finally, a strong, well made garlic press. I have owned many made of plastic, metal, etc., and at some point during their use they broke. This model was a little pricey, but I expect it to last a long time. It is very well made and all stainless steel. My last one was made of cast metal and broke at the hinge. This unit is very easy to clean as well.",5.0
210,"If you like garlic, the Kuhn Rikon Epicurean Garlic Press is worth every penny!  Learned about this in a book by America's Test Kitchen.  Works so well, and cleans so easily.  High quality.  This will last a long time.",5.0
211,"I fund this mill recommended at Cooks Illustrated many years ago and bought it. Now I have one at each of my homes and couldn't be happier with the performance. After 5+ years of use, the metal part with holes begins to bend a bit from flat to slightly bowed, but the garlic press still works fine. It's not necessary to peel the garlic, but I usually do because it makes for less cleaning when I am pressing a lot of garlic.",5.0
212,"I had a fabulous garlic press and after 20 years it broke. I wasn't able to find the same type I had so I don't know how many garlic presses I bought trying to find one that worked as well. I'm so glad I found this Kuhn Rikon press, it works beautifully and I'm sure it will last at least 20 years!",5.0
213,"I bought this garlic press to compare with the Rosle garlic presses I own, to see if there was something better.  I like this press a lot, but not quite as much as the Rosle's.  We eat a lot of garlic and I've owned and tried dozens of presses; including Rosle, which I like best. However, I find this Kuhn Rikon Epicurean press easy to use, easy to clean (goes right in the dishwasher), it presses garlic very well, is sturdy and made to last.  I don't like the handles as well as the Rosle's, which is why this is second best in my book.  If I couldn't have my favorite, this would be the one I'd choose.",4.0
214,"Now that I have this, I actually LOOK for recipes with garlic just so I can use it.  No more scraping to get the remnants of the crush out of my old garlic press... what a pain that was.  This is beautifully made, well designed, and once you hold it in your hand you will easily be able to tell that this is an heirloom-to-be... it's THAT well made.  If you press garlic... look no further.",5.0
215,"Chef's Illustrated recommended this press and they are right on in their review. It is well made, has great leverage, and fits the hand exteremly well. The pivoting cup makes loading and cleaning a snap. The stainless construction feels and looks better than the chromed pot metal most manufacturers use and the removal of the plastic hole cleaners makes it look better as well. Since the cup swings out, it is a simple task to clean with a brush, making the unsightly nubs unecessary.",5.0
216,This garlic press is the very best and so easy to use!  I just love it.  This product was also recommended by PBS television show America's Test Kitchen and has proven itself to be of the very best quality.  The garlic goes through the press very easily and comes out finely minced as most recipes call for.  I use it over and over; it's also very easy to clean.  And it really is so very beautiful; I just love using it.  It was well worth the money spent.,5.0
217,"Slightly harder to use than the standard because of the multiple moving parts and some slippage of contents up the sides.  However, it makes good pressed garlic without pulping it and with the press holes swinging free from the cavity the cleanup is really much easier. I have both  in the drawer now and use this one so I suppose that is as strong an endorsement as any.",4.0
218,"Works great, relatively easy to clean, and sturdy. I previously had an OXO press and this one is superior. It easily presses fresh garlic, but I found that I must slightly thaw frozen garlic to get it to work properly, which is understandable. I say slightly thaw because fully thawed garlic tend to be too mushy and won't pass through the device very well. I've also tried to use it with ginger, but it doesn't work as well.",4.0
219,"Never seen any garlic press like this one.  I was steptical when reviews states<br />it will crush garlic UNPEELED, but it does and it does well and with ease!<br /><br />I'm having a grand old time, using garlic in so many receipes!  SO easy to clean<br />and it ""flips"" open and all the parts are exposed for easy soap and rinse.<br /><br />Very please with the quality of workmanship!  Solid state, stainless, will provide<br />(hopefully) years of use.  I'm learning... to just buy a much better kitchen<br />tool, whether an egg slicer or cheese slicer, just read reviews and invest a bit<br />more, it saves in the long run.",5.0
220,I'd never used a garlic press before so I have no prior experience to compare this device to.  With that being said though I do like it and it functions good.  I do like the fact that it's easy to clean and has a nice sturdy design so I'm sure it will outlast me.  If you need a garlic press this is the one that Cooks Illustrated recommends and I'm happy I took their advice.  Give it a try you'll probably be happy you did.,4.0
221,"All stainless steel, no plastic, really solidly designed and made.  You'll really appreciate the clever design when it comes time to clean this, which makes it all very, very easy.<br /><br />Pros:<br />-stainless steel, solid construction<br />-no plastic<br />-easy and quick<br />-very easy cleaning<br /><br />Cons:<br />-weight<br />-price",5.0
222,I have never went wrong when purchasing anything made by Kuhn Rikon. GREAT products. This works perfect and is very pretty.<br />I joined Amazon Prime last year and I have decided this is the BEST way to shop. I don't have to have a $25.00 minimum to order and the 3 day free shipping is terrific. What few times I have called Customer Service in regards to an issue....these reps are great to work with.,5.0
223,"This looks like the last time we will be replacing our garlic press. FINALLY, a company that has actually thought through the process of designing a press that works extremely well, is ultra easy to clean, and comfortable to use. Bonus, it's by far the most attractive garlic press we've seen. MHO, if you won't afford this press, then you should roll up your sleeves and prepare your garlic by hand.",5.0
224,"Wasn't really shopping for a new garlic press but...I read about this garlic press in Cook's Illustrated Magazine, I was intrigued so I read some other reviews on Amazon, looked at my current press (noticing some garlic remnants still present from its last usage...) and decided it was time to give a new one a try.  I have now used this press many times and can honestly say that it is everything the other reviews said it would be.  It does a great job on the garlic and clean-up is a snap.  My old garlic press was also a handle model and is a huge pain to clean, the ease of cleaning the Kuhn alone is worth the purchase.  My old one is still in the drawer but only for back-up.",5.0
225,"I'm one-handed and this makes life far easier. Opens up so dishwasher gets it perfectly clean. I was able to squeeze cloves without skinning them first, but you have to get the skins out of the hopper if you want more garlic. Did not see how you would pinch your hand, but I have a medium-large hand.",5.0
226,"After a bad experience with a Farberware pot metal disaster of a press, I went searching for a better unit. I found great reviews on this unit, with a few complaints about needing 2 hands to operate it. I ordered it and upon arrival I tested it out right away. I liked the fact that the basket would flip out for easy cleaning, and especially that the unit was made from stainless steel. I prefer to stay away from any devices made of aluminum that comes in such close contact with my food. I found this unit to be easy to use, easy to clean and I look forward to many years of fresh garlic! Only one addition I would add to the process would be to peel the cloves before use in order to maximize yield. Makes for easier cleaning as well.",5.0
