,comments,stars
295,"This is an excellent press! I'll never go back to mincing garlic with a knife if I can help it. It's heavy and feels very well made, with no loose parts. The soft rubber on the handles makes squeezing large amounts of garlic painless, and the rubber pad for cleaning the press works really well and gets all of the garlic out. I use a paring knife to scrape the garlic off the press, then flip it around and use the rubber pad and a knife to get the last bits out. Just be sure to rinse it well afterwards and it will stay clean.",5.0
296,"I bought this to replace an old Pampered Chef garlic press that the finish was wearing off of. I couldn't be happier! In my opinion, the OXO is much nicer. This press is large but I can still crush a single clove of garlic without wasting any. The cleaning tool works great! I love that it is built in to the handle. I can put it through the dishwasher and it comes out clean every time. I don't think you can go wrong with OXO.",5.0
297,"I've tried a lot of different garlic presses and most of them are hard to press and a mess to clean.  This is the easiest to squeeze with the soft rubber around the handles and has a big opening for the garlic to go into.  Yes, it's much easier to clean by comparison, but you'll still need to work some of the garlic out by hand.",4.0
298,"This is the first time I'm using a garlic press as I was apprehensive of several issues one could have. If the quality of the metal is not good enough, it may rub into the garlic and hence enter through the cooked food. It may not be able to press the garlic hard enough to get a finely grated garlic. Or it may break if I press it too hard, and too early.<br /><br />This product took care of all my concerns and it was easy to use. Just by the looks of it, one can tell OXO has done a good job with this one as well. I have several other OXO products in my kitchen and I love their quality.<br /><br />I was able to press more than one garlic pods and that came out fine. Although a thin layer of peel is left behind, but that isnt' too much of  a problem.<br /><br />There is absolutely no issue of garlic sticking back as the red colored built-in cleaner pushes all  of the garlic out.<br /><br />A point to take note of is that due to the strong smell of garlic, I tend to throw it on the top shelf of the dishwasher instead of hand washing, fearing the smell may not go away.<br />I've been using it for almost 2 months now and continue to love using it everyday.",99
299,"This is a great garlic press. I especially like that the cleaner thing is attached to the handle so you just flip it around and Voila! All the other ones I've had with removable cleaners got lost in the drawer, never to be seen again. Oh yeah, it also does a fine job of squishing garlic.",5.0
300,"Such a fantastic garlic press. Gets whole cloves with minimal waste ( a little is left over, can be folded and condensed for a little second-press action.) Easy breezy to clean. Solidly built. A little bulky in the drawer, but its size is also a plus for crushing big cloves and knowing it'll last a lifetime. 10/10.",5.0
301,This is the first garlic press I've ever owned and it makes me wish I had purchased one years ago. This makes adding a little garlic to any recipe quick and easy. It's like something out of Harry Potter. You literally put a clove in the press and squeeze. Magic. It's easy to use and easy to clean because it goes right in the dishwasher. I'm not super strong (opening jars often takes a few attempts) but I was able to use this easily and the handle doesn't hurt my hand. Highly recommended.,99
302,"I had a garlic press that was made out of cast metal in the past, it worked well but one day on a particularly hard clove the handle snapped off.  Next time I was at the store I looked for a replacement but nothing there felt particularly sturdy, at least not sturdier than the press I had been using.  Since then I've been buying the little jars of pre-minced garlic, which has worked fine and is convenient, but I always worry I'm losing out on freshness.<br /><br />I saw this garlic press come up on my feed, and having had great luck with OXO products in the past, I decided to give it a try.  I'm happy to say, it's darn near perfect.  There's no brittle feeling to the metal, the hinge is nice and thick (but also has a little bit of play, which is a good thing, it won't bind up).  The rubber handles are nice and grippy, even when a little wet, and the plastic nubs help you get every last piece of garlic by clearing the holes in the press when you reverse it.  I can go back to buying fresh garlic without the hassle and stop buying the jars so often.",5.0
303,Best garlic press ever! My old one bit the dust so ordered this one. It does have a deep well for bigger pieces of garlic and easy clean up.,5.0
304,"Courtesy of the Amazon Vine program, I have received an OXO Good Grips Garlic Press for review. What a solid piece of metal! This is easily the most robustly-constructed garlic press I have ever used. There is absolutely no wobbling at the hinge, and the metal casting is done perfectly and there is only a really tiny gap between the pressing surface and the grille. This is very important because in practice this means you get almost all your garlic back instead of having a lot of lumps trapped in the gap. The handle is wrapped in the typical OXO grade of soft rubber and is definitely not going to slip. OXO's design in this garlic press is also pretty smart: if you turn the press in the opposite direction, you will be pressing a plastic with many pokes through the holds in the grille. This effectively cleans the holes and in practice all that's left is a quick rinse. I have no hesitation recommending this garlic press from OXO. 5/5.",99
305,"The day after I got the OXO Good Grips Garlic Press, I put my old presses - all three of them - in a bag to take to the Good Will store.  None of them worked very well, but OXO's is an absolute dream. It's perfect, as far as I can tell.<br /><br />The handles are ergonomic, big and soft, easy on the hands.  The chamber holds two big cloves and you don't even have to peel them. I cut the ends off and put them in and squeezed.  Then I flipped the press, removed the peels and had perfect garlic. It's simple and easy and you don't end up with Garlic Fingers for the next 24 hours.<br /><br />A cleaning device is built in and it works perfectly, leaving no garlic schmutz to dry onto the little holes.  You can also pop this guy into the top shelf of the dishwasher if you want.<br /><br />This press is so sturdy and well-built that I doubt I'll ever need another - but if I do, I'd replace it with an identical one. Highly recommended.",99
306,"This is a very well designed garlic press. It is a very simple design, and has very few parts which creates virtually no waste and also makes it easy to clean. There is a red grid made of hard plastic that helps push out all the garlic from the holes.<br /><br />The chamber where you put the garlic can hold 2-3 cloves at a time. The interior of the press is flat which helps prevent any garlic from escaping. It has comfortable, rounded rubberized grips that make it easy to use. You can throw it in the dishwasher no problem.<br /><br />I have been very impressed with this tool so far, and I'm just racking my brain to see what else I can use it for because its so nice to use. I really have come to love OXO products for their quality and smart design. This is another success .",99
307,"I like the oxo grips very muche.<br />Easy to use, large chamber to crush w or even3 cloves.<br />Very easy to clean.<br />I would be even happyer with it if there was less garlic left in the chamber as i think too much is left uncrushed.",4.0
308,I have accuired other garlic presses over the years and this one is still my favorite!!,5.0
309,This is a great garlic press. Very heavy duty. Comfortable handles. Has a built in cleaning device.,5.0
310,"Excellent product, easy to use, and easy to clean.",5.0
311,works well just wish it would get the whole clove smashed,4.0
312,"&#34;Why didn't I buy this earlier?!&#34; - I said out lout to myself after using this thing for the first time.  Now I don't have to chop and mince cloves of garlic anymore.  I could just put a large clove of garlic and squeeze the press and add garlic directly to what I happen to be cooking.  Not all of the clove of garlic would be turned into tiny pieces, and a thin film of garlic may be left as a remnant inside the garlic holding basket.  But that's perfectly fine to me.  This press is sturdy and very easy to wash.  I literally threw out my old garlic press after I bought the XO press.",5.0
313,"The OXO Good Grips Garlic Press feels pretty chunky in hand, but the soft handles make it comfortable to use.  The large size means that you can mash bigger cloves or several smaller cloves at once.  It's designed so that you can reverse the press to clear out the holes using the built in cleaner, which is a pretty neat extra feature.<br /><br />It's dishwasher safe, but I haven't yet had to put it in the dishwasher.  The press is very easy to clean out and rinse off under the faucet.  I haven't had any problems with garlic getting stuck.<br /><br />I'm usually not a fan of OXO products or their soft-grip handles, but this garlic press is great and the price is good too.",99
314,"<div id=""video-block-R2XMNZFSOUWQXJ"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/A1IFQjYgY2S.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/81IQS7tgVkS.png"" class=""video-slate-img-url"">Garlic is one of my favorite ingredients and goes into just about everything I cook/prepare. The presser is  easy to use and durable. The consistency of the pressed garlic is usually stringy, but about 90% of it is pressed all the way through the grate. I am fond of the rubber handles because the grip increases with less effort.",5.0
315,"I do really like this garlic press.  I was able to crush two good sized cloves of garlic at a time because the compartment is that large.  The little rubber things on the other side push the stuff out of the holes when you're finished.  I really like that this goes through the dishwasher and comes out beautifully...not all dull looking like my old aluminum press (that didn't do as good a job!)  Thank you OXO for another great product.  Now...the downside of that big compartment...this beauty does take up more space in the gadget drawer, but I'm willing to make the room.  I'm back to using whole cloves again instead of jarred garlic!",99
316,"Good Points:<br />1.  Solid, reliable construction.  Heafty, powerful feel, nothing cheap about this item, which is something you expect from OXO.<br />2.  Crushes garlic perfectly every time.  We grow elephant garlic here, and that requires cutting in half, but great smooshed garlic every time.<br />3.  Cleans up nicely and retains its good looks.  Requires a quick brushing to clean the silicone prongs, but that takes seconds.<br /><br />Bad Points:<br />Have never discovered a single negative item in the 8 years I've been using this product.  I only replaced the item because it disappeared somehow (I think a guest may have wanted the old one).",99
317,excellent garlic press.,5.0
318,"I use a lot of garlic in my recipes and wanted a great garlic press. This one fit the bill perfectly - it crushes the garlic easily and I don't get 'spits' of garlic flying as often.  I've found I use half the amount of pressure I used with my previous garlic press.  As well, no more digging out the pieces with a knife after each garlic - just flip the tool and the reverse handle has a cleaner side that pushes out the remains.<br /><br />The handle is large enough to be comfortable but not so large that storage becomes an issue. It also cleans very easily after use.  In all, very pleased!",99
319,"I love the weight behind this garlic press. i have had a lot of them, and so far this is the best- comparable to those fancy ones you can buy at WS in the mall, or PC parties. I have used it for cooking at home and preparing many Italian meals. It works great when pressing and pretty good at cleaning. A few places could use some extra pushing out, but nothing like the cheap ones that claim to elf clean and do nothing but smash it back through. I throw it in the dishwasher on the top rack and it comes out clean. I would buy these for gifts fro family and friends if they needed one.",99
320,Perfect for arthritic hands.  Heavy duty and durable.,5.0
321,"I have always found the chore of chopping garlic tedious and time consuming, but I never added a garlic press to my kitchen arsenal. When given the chance to try OXO Good Grips Garlic Press I just had to. This works perfectly. The handle is nicely cushioned and doesn't require much pressure to mince the garlic. It presses the entire clove and nothing gets stuck in the press (I've found that to be an issue with other kitchen tools). It is easy to clean by hand or in the dishwasher. Great product that I highly recommend if you're in the market for a garlic press.",99
322,"There's two kinds of people in the world and I'm the kind that believes that the phrase &#34;there might be too much garlic in it&#34; is preposterous. I probably own four different garlic related extraction devices.*<br /><br />The OXO has improved over the old model both in terms of cleaning--which is simple and easy to do, and in terms of having a good soft, forgiving grip. This is a wonderful device and apart from wasting a fair amount of the garlic because it is hard to get off and leaves some of the inner walls of the garlic clove on the device, it is just about perfect.<br /><br />Highly recommended.<br /><br />*Of course, you do not need to extract your garlic. One of the best ways to enjoy garlic is like my daddy taught me. You soak whole heads of garlic in water for 20 minutes to an hour or more if you have time. Then put those garlic heads on the top layer of a grill or bake them until they are soft and mushy. You can spread the result on bread or crackers and it is superior to all butters and most cheeses.",99
323,"I know, I feel a little odd getting so excited about a garlic press.  But when you're in the middle of cooking something and can't find the right tool or struggle with a poorly designed tool, it's frustrating.  The OXO garlic press is awesome.  It's easy to use, easy to clean (which is the best part) and presses out nice little chunks of garlic just begging to be tossed into pasta or slathered on bread.  The handles are comfortable, and the tool itself is solid.  It has a handy cleaner attached to the back for the peel and any stray bits that happen to get stuck.  Best garlic press ever.",5.0
324,"This press takes unpeeled garlic cloves and extrudes them in the form of little chunks of garlic. The garlic this press produces looks like finely minced garlic. Clean up is a snap as you can rinse the peeling out of the press and the reverse the tool to get out any remaining chunks. I like this press very much. I don't think I'll throw away my Zyliss garlic press, though. It produces a creamy texture of pressed garlic for recipes where you don't want the individual chunks. However this is hands down the easiest to use and clean press I've ever tried.",99
325,"For years I've been buying minced garlic in a jar because I didn't want to be bothered with trying to mince it myself.  I can't really figure out why I didn't try out a garlic press sooner, but now that I have one I'm pretty sure I won't be buying that jarred stuff again. Easy enough to use, just pop in a peeled garlic clove and squeeze over your bowl, pot or pan. Flip the handle over and press to make sure you get it all, then toss it in the dishwasher for easy clean up.",99
326,"We are trying to cook more at home. Garlic is a great addition to most dishes. For both taste and health reasons. The Oxo allows you to easily mince garlic and add it to dishes without having to spend time chopping.<br /><br />The press is heavy and easy to use. But I do get some residue left each time I use it. Not sure any other press could do better. And overall we are adding more garlic because of ease of use, which is exactly what I was hoping for. Recommended.",99
327,"What can you say about a garlic press? Well, for starters, this one is built like a TANK and is super sturdy. If I dropped it I wouldn't be afraid it would break - if fact, I'd be afraid it would break something. I tried it out on several cloves and it worked great. The cleaning side is very cool and makes for less of a mess when cleaning. All in all this is a great device to have in your kitchen drawer if you cook with garlic at all. Five stars from me.",99
328,Hands down the most-used tool in my kitchen. I've had mine for almost five years and it's still as sturdy as the first time it was used. It fits several garlic cloves at once and the plastic prongs on the back make cleanup quick and easy.,5.0
329,"This very well-made and well thought out OXO garlic press holds several large cloves and has a very comfortable grip, making it easy to use and also easy to clean.  Since I've had it, I've used it several times with excellent results and because I love garlic so much, know that I'm going to use it for any dish that requires a little or a lot of freshly pressed garlic, including garlic bread.  Yummy!  Another excellent OXO product.  4½ stars.",99
330,This is a fantastic garlic press that is easy to use and presses that garlic well!  The handles are a nice size and are easy to grip and squeeze.  The press is well built and feels sturdy enough to last a long time.  I love that it's dishwasher safe and have thrown it in the top rack of the dishwasher to get washed with no problems.<br /><br />3-12-16 UPDATE:  I'm still using this a couple of times a week or so and still love it!  It has held up well!,99
331,"Not much to say other than this is perfect.  It's easy to use and easy to clean.  Flip it over and you can get all the garlic out so there is no waste either.  The handle is comfy and the garlic presses out with ease. I've had a garlic press in the past that ended up worthless because the metal press corroded and broke, but this doesn't seem like it will have that problem because it's much thicker. OXO products are always high quality and this is no exception.",99
332,This is a really great garlic press. It presses harder and gets more garlic than any I've had before. It's also a breeze to clean because the red park on the back can be used to push out garlic that is stuck in the holes.,5.0
333,"I have had mixed feelings about OXO items. Some don’t seem to be as well-constructed as others. Well, so far, these Garlic Grips are AWESOME. MY last pair broke in half while crushing garlic with them. I do not see that as an issue with these. They are sold, well thought out in design. It’s always a pain to get a little knife to scrape out the garlic bits. LOVE THIS and would give it as a gift; my highest praise!",5.0
334,"Garlic just makes dishes better, and then having a good garlic press is a must.<br /><br />Since this is a very basic item, I will not say much. However it is a very good quality garlic press. It is sturdy, solid, and easy to use. The silicon cleaner at the back is also a nice bonus. Overall, instead of wasting money with cheaper stuff, buying a solid press once and for all will be a better choice.",99
335,Every thing you would expect from OXO  Works great and is very durable.  Will last a long time.  OXO  Does it again.  No wonder the Test Kitchen highly recommends them~,5.0
336,Worked great for a few years until one day it cracked right of while I was trying to press a garlic. It wasn't overfull and it wasn't a particular big garlic either.,4.0
337,Wonderful tool.  Saves so much time in kitchen.  Red piece pops garlic residue out.  Very nice to have a one piece garlic press.  Convenient to use and very easy to clean!,5.0
338,"It's a garlic press. It does what it should and it cleans very easily. Happy with my purchase. I dont see this breaking any time soon, but if I had to get another one I would not hesitate purchasing again.",5.0
339,I love it!!! I bought it in TJMaxx 2 or 3 years ago and it's like a new one. Works great!!!,5.0
340,"This garlic press is fantastic. It feels very heavy and sturdy, crushes the garlic very well, and I love how you flip it to the other side to get the rest of the garlic out. This makes for easy cleaning. Very pleased and highly recommended!",5.0
341,Send friends,4.0
342,"This works great, and its easy to clean!",5.0
343,"I use garlic all the time, but this is my first garlic press.  It's heavy and very sturdy.  I was able to press cloves pretty well without much effort.  The handles are comfortable and easy to grip.<br /><br />After you press your garlic, then you flip the handle around, and the silicone part releases all the extra garlic so very little is wasted.<br /><br />I found this simple to clean.  Hand wash it immediately after use, and it easily comes clean.<br /><br />I plan on this lasting for a long time!",99
344,I love the heft of this garlic press. It doesn't feel cheap (and it isn't). The rubber nubs for pushing all the garlic pieces out the holes is perfectly aligned - there was NOTHING left behind. Great tool!,5.0
345,"This garlic press is really solid and sturdy. It gets the job done, and I especially love and appreciate the cleaning function that helps get the garlic out of there. Nice product.",99
346,This is the best garlic press that I've had. I also bought it for my Mom and my friend. Great value and great price.,5.0
347,"Truly and excellent garlic press.  Works well with unpeeled garlic, easily separates the two.  Easy to clean.  Highly recommended to all garlic lovers.",99
348,Sturdy product that does exactly what is says on the tin. I would recommend and by again in a flash.,4.0
349,Super nice! Its heavy and has a nice non slip grip. Easy to clean!,5.0
