,comments,stars
107,Works great but it broke after 2 month of using it twice a week.,2.0
108,I had this garlic press for a bit over 2 years and it just broke last week-end.  I think it's a fairly good time though I was hoping for longer at this price point.  I did use it almost every day and crushed whole unpeeled cloves with it.  Clean up was OK but not the easiest - there is a little rubber tool that comes with it but the teeth bent and broke within a month.  I also noticed the paint coming off in some spots as another reviewer noticed.  Will be buying a stainless steel press next time.,3.0
109,"I bought this press a couple months back based on reviews and brand.  We own a couple other Zyliss products (parm. cheese grater and can opener are a couple) that have held up well, and are great products in design and ease of use.  While this press does accommodate larger cloves (or multiple) and does in fact press garlic, I found that it was hard to use.  The pressure/strength needed to actually press the garlic was above and beyond what my kitchen skills were up to. I asked my husband, and he agreed it seemed exceptionally hard to press.  We've had a couple other presses (one generic, one pampered chef) that also pressed well and didn't require the same sort of exertion.  I've finally given up on it, and gone with a more ergonomically designed one I picked up at target (the michael graves one).",3.0
110,"First one of these we had lasted about 10 years.<br /><br />The one we purchased on Dec ~ 27, 2013 just died... The flat screen that the garlic comes out just popped out.  A very poor aluminum weld (aluminum doesn't weld very well to begin with).<br /><br />And there was only ONE medium garlic clove in the press when it failed.<br /><br />Picture attached .",2.0
111,It works perfectly BUT the casting on it chips after a few uses.,2.0
112,"Got this for my Thai wife who uses a lot of garlic in her cooking.  She didn't have big enough hands, or the hand strength to use it.  It takes a lot of strength, using both hands, to get this to work because the holes the garlic is pushed through are very small.  Using unpeeled garlic isn't recommended because most of it gets pushed up instead of down because the small holes clog quickly. It failed completely, after about 1 month of use, when I put about 3 cloves of garlic in, gave it a pretty good squeeze and the entire bottom plate with the holes separated from the rest of the press.  When I buy a new press I will look for something sturdier.",1.0
113,"I have had this on my wishlist for sometime and finally bought one. Let me tell you what I like about it and what I am disappointed with. This little baby does a fabulous job with the garlic. I just pop in one to three unpeeled garlic cloves (depending on their size)and squeeze. Instantly I have my garlic pressed, minus the peel. The peel is easily removed from the ""bowl"" of the press. However, here is the down and disappointing side. This model of Zyliss press does NOT have a cleaning tool with it. If I had realized that, I would not have purchased it. Do you realize how long it takes to pick the garlic out of all the little holes!!!! Please, Zyliss people, make a cleaning tool for this model!!! Tell me where to get it. Otherwise, this is going to end up in the giveaway bin at my house.",99
114,"The Zyliss Susi 2 press is good in all of the ways reviewers have already mentioned.  However, one big drawback is the &#34;wearing away&#34; of the aluminum surface on the face of the press which occurs when scraping off the crushed garlic.  These particles end up in your food--not a good thing!  The manufacturer needs to address this health issue and find a fix.",2.0
115,"I purchased a Zyliss Susi 2 garlic press and passed on my older Zyliss (original Susi) to my daughter.  The older Zyliss had a flat surface on the plunger that seemed to press out more of the garlic.  The newer Susi (which has a different plunger surface) leaves more garlic in the bowl.  Mine did not come with a cleaner, but I was able to clean it by running under water and scrubbing with a toothbrush.  This loosened the leftover garlic and was pretty easy to do.<br /><br />While it worked, this was a decent garlic press.  Now the bad part.  The pin that holds the two parts of the garlic press together kept coming out.  I would replace it and it would last for a while until it would come apart again.  The last time it came apart in my wash water, and the pin disappeared down the drain before I had even realized the press had fallen apart yet again.  So now I am left with a totally unusable garlic press.<br /><br />For the price of this garlic press, I should not be having to look for a replacement.  I will certainly not be getting this item again.",2.0
116,"Had it for about a year. It worked well during that time but eventually failed the same way the other pictures show, snapped the pressing plate off the arms. After a few moments of thought, there is no hope for this garlic press. Since the arm connects in the center of the plate, your garlic will torque the plate every time since it won't be centered in the press. If they cast the arms to connect in 4 places it would last longer.",2.0
117,"I prefer the older round design of the Zyliss, was easier to clean.  This one seems well made and functions well to press the garlic, but with the rectangular ""basket"" it is harder to remove the garlic skins from the corners after each use.  The included tool for this purpose doesn't work as well as my alternative:  an unbreakable plastic (camping) dinner fork.  The fork and this press live next to one another in my drawer.  The fork is more rigid than the included cleaning tool, (yet, because it's plastic, the fork still does not scratch the garlic press).  So the tines of the fork allow me to really pry out the garlic leavings, and also to scrape off the pressed garlic from the face of the press (to get it into the bowl).  Cleaning and using this press would not be as simple without that fork.",3.0
118,1) Great product does exactly what it says. Easy to use and pretty easy to clean (If you don't lose the cleaning bit)<br />2) 5 Years of wear we have to replace it :( I really wish they made this in Stainless steel and I would buy it for LIFE!,3.0
119,It worked great for the first month or so and then broke with two cloves of garlic in it.,1.0
120,"This garlic press works fine on two small cloves or one large clove at a time. Don't read the other reviews and just think it's people with small or weak hands. It is ridiculously difficult to press more than one or two cloves at a time, even using two hands. So ignore the word ""jumbo"", and just appreciate that it's parts are all metal and that the cleaner fits in it so nicely. It's not so bad to press cloves one after the other, it's just not the item I thought I was getting!",3.0
121,"I found this at Marshalls for $7. Its barely worth what I paid.  It works fine for crushing garlic, but the garlic gets stuck in the small holes.  Zyliss provides a plastic tool for cleaning the holes - but the flimsy plastic used for the tool has points that easily get bent and misaligned to the holes rendering the cleaning tool useless.  If not for the crummy cleaning tool, the press itself if fine but is no better than a super cheap, generic, non-name one that could be bought for a buck 99. I'm going to step up to the plate and buy the Kuhn Rikon on Amazon for $30+...I've already, foolishly spent more than that on a parade of garlic presses in my life. I should have bought the Kuhn Rikon in the first place and saved money.",2.0
122,"For the price and hype of this press I expected much better. It works well to press the garlic, including getting a reasonable amount out without peeling but it doesn't hold up well to actual use. It is not solid metal. It has some kind of cheap metal covered in silvery stuff. After just a few uses the silvery coating started flaking off from the entire boxy area around the garlic container inside and out. After a few months it's a crusty, flaky, impossible to clean mess.",2.0
123,"I like the way this presses garlic but it is IMPOSSIBLE to clean. I had to use a round twist-tie to push out the garlic under running water. I tried just putting it in the dishwasher, but that just cemented the garlic in place. Also, after a year or so, the coating is FLAKING off. I first noticed this happening when some of the coating landed in the garlic that I almost put into my food. I don't use it anymore because I'm afraid of what's in the coating. I wouldn't buy this press or any press with a similar coating.",1.0
124,"Was given this as a gift, and as a press it works well.  I've never had a problem using it, although I can see for some how it might be a tough squeeze.  I think it does a good job, even with unpeeled garlic.  I lost the cleaner, and now it's tough to get the garlic bits out of the holes, but that's not my criticism. With the cleaner, it works, great.  Press the garlic out, and drop it in the dishwasher.  The main complaint is that after a while, even though it's supposedly dishwasher safe, the finish wears off within a few months, and it gets everything black, leaving black aluminum oxidation marks all over your hands.  I think I'll be looking for stainless in the future.",3.0
125,"Worked great for two months, then metal coating began flaking off into my garlic. Please see photo for evidence.",1.0
126,"I'm not crazy about this product though it gets top marks by reviewers and is used on America's Test kitchen.  It is a lighter weight material than my old solid steel one so it is much easier to use.  From using it, I do believe it is a better garlic press than the OXO design.  It DOES work.<br /><br />On April 5, 2007. I noticed that the silver finish is coming off on the inside areas where the garlic is pressed and on the actual part that presses on the garlic.  This seems dangerous.",3.0
127,"I just tossed out one of these lovely Chinese-made Swiss innovations.  The one star reflects that I was able to crush a few garlic cloves with this item.  On that matter: it never really worked well.  I have good hand strength and using this press was more effort than it was worth to have crushed garlic.  Another issue: the metal is coated in some sort of finish that chips and flakes away, probably into the garlic that it presses.  I wouldn't want flakes of any sort of coating in my food, but the fact that this item is made in China just about guarantees that the questionable, flaking material is toxic.  For those of you considering that the problem with the finish might reflect a recent reduction in quality control at Zyliss: No.  I purchased this press at an upscale kitchen store at least 5 years ago and have used it maybe 20 times.  It's only been used to crush fresh, peeled garlic, one clove at a time -- not exactly abuse.",1.0
128,"We got this press in September, and enjoyed it until it broke. It seemed capable of handling multiple cloves with the skin on, and was quite easy to clean, even without using the cleaning tool. But today, the grated part of the press broke cleanly off from the rest of the press, after having cracked about halfway off two days ago. We would not recommend anyone buying this press unless you like getting a new one every few months!",1.0
129,"I would not buy this garlic press. I've had mine for 2 years and the shiny coating has started to peel - I am wondering now if I've ingested some. People, please read all reviews good and bad before buying. I also don't disagree with all the ""functionality reviews"" that most people have given here - very good functionality and very good look and feel - but is it safe to use for your family? I will not purchase this garlic press again.",1.0
130,Dont buy this. The outer coating comes off.,1.0
131,"It's nice to not have to peel the garlic, but<br /><br />1) you always end up missing out on some of the garlic still stuck in the peel<br />2) you're left with a bit of a mess that you still have to dig out and clean in the press.<br /><br />Now I prefer just getting the pre-peeled garlic from the store since you can chop it or crush it with ease and you don't have garlic skin floating around in the cupboard.<br /><br />I ended up replacing this with one of those stainless steel&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Garlic-Press/dp/B000063Y8F"">Garlic Press</a>&nbsp;that look like a butterfly knife. It is much easier for getting those last bits of garlic but most importantly of all, I was finally able to achieve my dream of putting a garlic press in the dishwasher and it coming out clean!",3.0
132,"I give this 2 stars because it lasted a couple years. Other than that, this is garbage! Do not buy. Spend the money on a stainless steel one so your fingers don't get broken when the bottom breaks out!",2.0
133,Very hard to press garlic through holes but even harder to clean.  The most concerning problem is the fact that the coating flakes off after a short time of use. Who knows how toxic the material that flakes off is and what it is doing to ones body?  I just threw it away after it started seriously flaking off. I had a similiar problem with an oxo garlic press made of the same material and coating.,1.0
134,"When it worked it was good. Then it snapped under normal usage. The metal isn't anything near steel. Some lesser metal probably an aluminum composite. I finally stopped playing around and plunked down some good money and invested in an real garlic press made by ROSLE. I paid $29.00 for it at the Mall but its solid. Made from quality stainless steel, easy to clean, sturdy and great design. One you see it you'll get what I'm saying.<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/R-ouml-sle-12782-Garlic-Press/dp/B000063Y8F"">R&ouml;sle 12782 Garlic Press</a>",99
135,It broke after a few uses. Would not recommend.,1.0
136,"Although the product does a good job at pressing garlic, the nonstick coating peels off very easily.  After a couple months, it was coming off the interior of the garlic chamber.  This seemed to be from friction during regular use.  Then I noticed it was bubbling and peeling off various places around the handles.  And all this just a few months after purchase.  Disappointing.",1.0
137,"I bought (2) Zyliss Garlic press because of the daily use I put them through. It functions very well, creating a puree instead of large chunks like other presses. In comparison with other brands it cleans easily.<br />Unfortunately after less than 2 years of daily use both presses have lost their coating (this concerns me)and the plunger falls out because of the wear on the aluminum brackets that hold the plunger. I'm in the process of sending them back to Zyliss, I'm going to try the jumbo press and see if it will hold up any better.",3.0
138,"We bought it because we read good reviews about it.  Initially we loved how easily we can mince up garlic.  Cleanup is a bit of a hassle, we usually push out the pulp with a stiff brush before putting it in the dishwasher.  However, the finish started dulling and flaking off after a while and we are now looking for a replacement.  I won't buy this again, nor the other Zyliss because of the flaking.",2.0
139,"Worked well enough for two months, then the piece that actually presses the garlic broke clean off. We weren't particularly rough with it--I expected better. Went to return it, but we were outside of Amazon's return policy.",1.0
140,"I bought this garlic press on the recommendation of Sam the Cooking Guy, but have been disappointed.  On the positive side, it does a great job pressing the garlic.  However, the finish is peeling off and I fear we're getting paint in with our garlic.  I'm planning to replace it with a stainless steel one for that reason.  Never would have imagined this would happen.",3.0
141,I could not believe it. Last time I had a Zyliss garlic press it had a duller finish but guess what? It had no pealing paint flaking off into my salad bowl. Is this press made in Switzerland or North Korea? What a piece of junk. A real disappointment and it wasn't cheap either. Buy some other brand and go for the stainless steel.,1.0
142,The title says it all. This thing is a piece of junk and will poison your food (see the picture I uploaded) after just a few uses.,1.0
143,"Works nicely at beginning. Did not use a lot, but someday, it breaks as picture showed<br />Don't know how to add pics, just like the picture from other review",1.0
144,"After normal use, the paint/coating has started to flake off and into my food!  It's a great garlic press but I would avoid this at all costs because you probably don't want to eat the coating!",1.0
145,"Unlike the other people here who are also giving this device 1 star, I had no problems getting garlic to come out, in fact.... I would be a person giving this 5 stars, had it not broken so quickly on me....<br /><br />I wasn't even using very large garlic this time, a small little piece.... the little pin that allows the swinging action of the press broke off and now the device is useless.<br /><br />1 star for cheap materials, otherwise I have enjoyed Zyliss products.... I will be more wary now...",1.0
146,"I LOVE this garlic press.  Easy to use and does a good job.  However, the coating is peeling off and I had to throw it away because I was afraid it would get in my food.  It also doesn't seem to like the dishwasher much.  Difficult to clean - the garlic gets stuck in those tiny holes and it's hard to get out.  I'm going to try Calphalon next.",3.0
147,"This thing has a coating that peels off and gets into your food. When you put it in the dishwasher, it oxidizes, and you get grey aluminum powder on the garlic. Unacceptable.",1.0
148,"I've had several garlic presses in my life and this one works the best.  However, the pin falls out.  I'm mechanically gifted so I have been able to repair it myself but my mother has the the zyliss susi and it works great and doesn't fall apart.  Today they are the same price so that's a no brainer.",3.0
149,"Works well enough but the coating starts coming off in about a year.  Then there is cleanup, its a pain to clean.  Several other presses have built in cleaning pads, check those out instead of this.",2.0
150,"As others have stated, it works well.  However, the finish comes off after time and it's incredibly difficult to clean.  I'd look for one  that comes with a cleaning tool.",3.0
151,"This is a fine garlic press provided you have hand strength like King Kong. I have carpal tunnel and I couldn't get it to work. My piano-playing son who has very strong hands was able to squeeze it but only with great effort. Since the capacity of the thing is rather small anyway, this press went into the junk drawer. Buyer beware!",1.0
152,"Was thrilled with this press, then it snapped in half about 3 months after we bought it. Made from some sort of cheap metal material. Not worth it, buy a stainless steel one.",2.0
153,I bought this based on so many good reviews on the web. What I don't like about this is that the finish is peeling off the press and I've always taken care to wash by hand. Now I'll have to get a new one.,3.0
154,"This garlic press does what it's supposed to with ease.However, after only a few months of use the coating has chipped off. Not only does it look terrible, but I wonder if we've ingested the rogue bits.",3.0
155,the garlic press works fine but its hard to clean and i the finish is coming off so its not worth it,2.0
156,"Hello,<br /><br />I bought this thinkin I'd b saving $ compared to the better presses (they have teeth that fit through the holes in the press...so its easier to clean). but, this one is almost impossible to clean if you don't start right away. So this press is not impressive.",2.0
157,I am disappointed with this garlic press because it minced very little of the garlic and wasted a majority of the clove.  I dislike the design also because it's difficult to clean.  For the price I feel it's a poor design,1.0
158,Press inside actually swivels so getting it into place was tricky if not down right frustrating.  The brush that comes with it to clean it is useless. returned.,1.0
159,Made out of pot metal or aluminum Just junk.  Even the surface coating flakes off.,1.0
160,"I may have received a faulty one.  I canot get this to press out the garlic.  I am following the instructions, but the galic gets pressed down and then clogs.  Nothing comes through the holes.<br />Seems like a losy design to me.",1.0
161,"Based on other reviews, I expected more out of this garlic press. It only crushes SMALL cloves easily. Large cloves are fairly impossible to crush without brute strength and the flimsiness and lightness of this press makes it even harder. It does not clean so well either- bits of garlic get stuck in the holes. The garlic press also seems to retain the garlic smell which I think is due to it being made from plastic. I will be buying a regular stainless steel garlic press.",1.0
162,"This as a new and ""improved"" Zyliss press. It does not come with the plastic cleaner the older model used because it has a ""nonstick"" surface. It is very difficult to remove the peels left after pressing. The holes have to be cleaned individually with a small probe like a toothpick. Difficult and time consuming. I have sent multiple e-mails to Zyliss asking for cleaning suggestions. Zyliss does not respond.  The companies lack of interest in customer satisfaction is very informative. Don't buy their products.",1.0
163,THIS IS SO HARD TO USE IT DOESNT LINE UP AND HARD TO CLEAN I THREW IT OUT AFTER 4 OR 5 TIMES TRYING TO USE IT,1.0
164,Not a good product. Hard to clean and it doesn't feel strong enough to last. It takes too much time to clean.,1.0
165,Product has way more wear than i expected. Good brand but I wish that more info was provided about the condition.,1.0
166,"advertised as a ""Swiss"" product , but , made in china of cheap plastic !!! item description is misleading and item is not made of stainless as pictured. this is a cheap plastic product made in china. shame on Amazon .",1.0
