,comments,stars
64,"Same experience as other buyers.....I bought this Kuhn Rikon press just a couple of months ago and the screws already popped out rendering it useless....pretty sure it's a counterfeit.  HOWEVER, I DID REACH OUT TO KUHN AND THEN GRACIOUSLY OFFERED TO REPLACE MY FAKE UNIT.",1.0
65,I also bought this garlic press based on company reputation.  I've had it 5 weeks (just past the return eligble date) and it has already brokedn - rivet has fallen out.  I agree with other reviewers that the press is highly inefficient as most of the garlic squeezes out the side.  Extremely disappointed and would never buy again.,1.0
66,"I had high hopes for this garlic press. Since it was chosen by Cook's Illustrated as the best garlic press, I was willing to pay the high price for it.  A good garlic press should finely mince the garlic leaving behind the fibrous parts. This press doesn't do that at all. Most of the garlic comes out in large stringy fibrous strands on either side of the perforated plate. I think that is why it is so easy to squeeze. I suppose if you want it merely to smash garlic it would work but that can be accomplished with the side of chef's knife blade.<br /> If you want a press that produces finely minced garlic, like for salad dressing, you should NOT buy this one. I gave it 2 stars only because it was easy to clean.",2.0
67,More garlic squishes up the sides than comes out of the holes.,1.0
68,"I got all excited after reading the reviews and the Americas Test Kitchen recommendation.  However, when this arrived and I tried it, I hate it.  The garlic oozes our the sides every press, leaving whole slivers with the smashed garlic - a design flaw.  And cleaning the garlic took forever without the rubber nubs I'm used to with my OXO.  Not thrilled.  Well built, but not well designed.  Overpriced, poor results, and hard to clean.  I'm returning it.",2.0
69,"Bought this with high hopes after Cooks Illustrated recommended it, but after a few uses, one of the pins that secure both ends of the &#34;axle&#34; post on which the perforated section pivots fell out and is now hiding somewhere with my missing socks. I'm back to using my old Zyliss press, which is  harder to clean but actually does a better job -- the Kuhn Rikon design allows more garlic to get squished out either side, rather than through the business end.",1.0
70,When this press stayed together it was great.  However two pins that keep it aligned fell out.  Even after re-inserting  they continue to fall out.  When they fall out they are very hard to find since they are only 1/4 inch long.  At this price I would expect many years of good use.,2.0
71,Ours broke after one year. We bought if from Wonning company. I guess this is one of the counterfeits that previous reviewers are talking about.,1.0
72,This broke within two months under light household usage.<br />Do not be fooled by the rating in America's Test Kitchen.<br />I urge you not to buy it.<br />I am demanding that it be replaced.,1.0
73,"When I received it, I saw the large gaps on the sides of the grating and should have returned it.<br />The garlic and skins squeeze out the sides into the food (not just past the plunger but remaining in the chamber).  I know having the grating unattached to the sides of the chamber and allowing it to swing out makes cleaning a  little easier but the tolerances are too big and it doesnt fit tightly.  It is way overpriced and poorly made.  I would not recommend.",3.0
74,"I am very disappointed in this product.  I only used it a few times before the squeeze handle came off of the pegs and is completely unusable.  I'm having difficulty getting in touch with the warranty department for this.  I thought with the higher price that it would be a great buy, but no such luck.  It is, however, very easy to clean.",1.0
75,"I'm a little surprised by the infatuation with this press. It is well built and study. But aside from the superior mechanical advantage the handle design provides, I think the designers fell short of a product worth the cost. The swing out screen sounded like a great idea until I realized you still have to clean out the holes one by one if they are clogged so no big win there. And I agree with other reviewers that feel the capacity is way to low. My old press was double the capacity and had a plastic part attached to the handle that when swung around punched all the holes clean at once. It finally broke after about 11 years and cost around 12 bucks. I'll keep the Kuhn to dazzle my friends but I'm going to buy another 12 dollar model.",3.0
76,"This is a good garlic press, in fact, it might be the best. The garlic does still spill out the sides, and it's still messy to use. It's pretty good, and maybe the best garlic press there is, but it's still not perfect.",3.0
77,"I purchased this because of the reviews. I had a different brand that I liked and I gave it to my neighbor...and went to replace it  The one I had and liked was the Rosle...but the reviews on this were so good and it is less expensive. So I purchased this one.  BUT...IT CAN PINCH YOUR HAND IF YOU ARE NOT VERY CAREFUL. That NEVER happened with the Rosle, which I highly prefer.",3.0
78,"The press is very good.  Does what it is supposed to do well.  But it will catch your finger or thumb and injure you badly if you are not extremely careful.  You tend to mash down on it and then realize your flesh is caught between the handles after it is too late.  Designed for beauty not for function.  Sorry I bought it.  Will buy a different brand, with round handles.  Don't plan on going through that again!",2.0
79,"Beware the handle is large! It does a great job, cleans easily but grabbing ahold of the monster is a bit difficult.",3.0
80,"Broken after just 10-15 uses.<br /><br />Update:<br />I contacted Kuhn Rikon, it was a counterfeit version sold by &#34;meilan 123&#34;. They offered me a replacement - great service!<br /><br />Watch for fake items!",3.0
81,"We purchased this garlic press after all the glowing reviews and initially loved it -- I think it was Cooks Illustrated that had this item as its top-rated garlic press. Now five months later, it is broken and useless.  It has a major design flaw - if you squeeze it relatively hard, the 'grate' can be pushed beyond its stopping point -- so it doesn't actually mince all the garlic, half of it is left unused. and then you need a pair of pliers to pull it back out.",1.0
82,"Beautifully designed, but seems not to be very sturdy, One of the rivets that holds assembly together came out after couple of month of a gentle use.",3.0
83,I have used 4 times and it broke :( return period already closed and i feel like it is waste of money and time. Is there any way that i can get refund or exchange? The product looks gorgeous but it is not durable as its fame,1.0
84,Liked this garlic press until it broke after only a few months! Very disappointed about spending over $30 on a small uni-tasker only to have a key rivet fail after minimal use!,1.0
85,"When I read about this product in Cooks Illustrated I had to purchase one.  I will be brief in my review.  I am an avid home cook, and have been happy with my sussi zyliss garlic press for years.  The Kuhn Rikon is beautifully made, it has great leverage.  The area that holds the garlic is too small to handle certain cloves of garlic.  There are seams on it where the garlic can escape from when being crushed.  The worst design flaw is that it almost always pinches my hand while crushing.  That being said, the clean up is easy, and it's a kitchen gadget that is built to last.  I do think it is way overpriced, and would say if you already own a zyliss, stick with it.",3.0
86,I used this product only twice before it broke.  The pin that is on the upper handle that acts as a pivot for the garlic crusher pad broke.  It appears that the pin is not one solid piece all the way through.  The outer riveted piece is only about 3/8 inch long and slides inside the inner pin that fits between the sides of the upper handle.  I guess it is simply glued in.  The design may be Swiss but the quality is from china.,1.0
87,"...I'm afraid I'm not as in love with it as others appear to be. It squishes garlic just fine and with much less effort than my Zyliss, but I don't care for the way the perforated section flips up when you open it back up after the squishing, and it doesn't clean as easily as I thought it would. It works, but I'm still in search of the perfect press.",3.0
88,"This press is very nicely constructed and very comfortable to use. It cleans easily as well. However, when it comes to performance, this press fails! Only about half 2/3 of the garlic comes out of the holes. The rest comes out of the sides which makes for inconsistent pieces of garlic. Would not recommend.",2.0
89,Rivet fell out in the first month.  Amazon refunded.  Ordering again because it makes working with garlic so mich easier than my other press.,3.0
90,it broke after have been used 3 times -junk -I contacted manufacture -didn't get a response,1.0
91,Beware this item as sold by BOSKGML. It is NOT a Kuhn Rikon (Swiss) tool but a cheap Chinese pot-metal press that bears no resemblance to the Kuhn Rikon.,1.0
92,It is easy and crushes comfortably IF the clove is small enough. The bigger outside cloves don't fit.  I also found a lot went through sides and top.,2.0
93,"This works. It presses garlic cloves of all sizes nicely and is easy to clean. But after one too many pinches, it's time to write a review. This thing is dangerous. I'm not bleeding...this time. The only reason I haven't replaced this with a Zyliss is that when my mom visits, she can put this one through the dishwasher without damage. But the design is such that you can pinch your hand if you're not extremely careful. You've been warned.",3.0
94,"I love the overall weight, feel, and functionality of this garlic press.  Super easy to clean and very durable.  I would give it 5 stars except sometimes a big chunk comes through the side (since the part with holes is a flat, flip-out panel instead of the conventional &#34;bucket&#34;), so then I have to pick out a big long, flat &#34;slice&#34; that has squeezed out the side.  Otherwise, it does a great job and I SO appreciate how easy it is to clean!",3.0
95,"i couldnt wait to get this, especially after reading so many reviews, gave it 3 stars, not worth the price, the garlic comes out of the side, and a little fussy to clean, its better than the regular store brand, but there was too much hype, will keep it, and continue searching for another one.",3.0
96,Worked well at first but broke after 4 months of occasional use. (rivet for garlic basket popped out) I had high hopes after reading reviews.<br />I missed the return window so I contacted Kuhn Rikon (excellent customer service) - they told me the product was counterfeit and to stick to Amazon sold/fulfilled products.  They offered to replace with genuine product -  NICE!,1.0
97,OK -- but not as good as my old time zyliss,3.0
98,"After a year of use, I have to say I'm very disappointed in this product. While the hinged format makes cleanup a breeze, the difference in the shape of the press and the grate leave a good clove's worth of waste. The rivet on one side anchoring the hinge broke after about a dozen uses. Also, be careful to not pinch your skin when closing the handle.",1.0
99,The rivet on the pivot bar broke after only 2 months. Not able to return/replace either. Waste of money.,1.0
100,"One of the rivets holding the bar between the grate and press plate broke off within 4 months of use only semi-regular use. Cannot replace the rivet using a screw as it then prevents the press from opening. While the unit still presses garlic, it's only a matter of time before the opposite rivet goes under the strain. Shame, as this press was easy to use and clean otherwise.",1.0
101,"Per reviews here and on other cooking specialty sites I respect, I replaced my old beatup garlic press with this one.  A juicy clove yields but a dribble of minced garlic, the rest splashing out the sides and stuck in the crevices.  It looks gorgeous but works poorly.  Too bad, will have to keep looking.  It should be so simple a tool, really!",2.0
102,"I am joining the 1 star rating club.  The thing broke after 2 months of me only using it half a dozen times or so.  There are certain weak points in the construction and if you catch it the wrong way, it will bend the wrong way.  Then the pin broke as a result.  DO NOT PURCHASE!",1.0
103,"For the ratings it received, we don't Mike it at all. It leaves a lot of garlic inside after pressing; and catches the skin on your palm when using. We prefer the one we got from IKEA for $3.79",2.0
104,This looks good. It also felt sturdy in the hand. But it broke apart the third week. The two halves separated as I tried to mince some garlic.,2.0
105,The item I received was not a true Kuhn Rikon Product.  It did not resemble the photos or description.  We immediately returned it.  I'm sure had we really received a KR product it would be a 5-star rating.,1.0
106,"I purchased this garlic press because it was the top rated by America's Test Kitchen. I do not agree with their rating.  The handle felt awkward and was not comfortable even in my large hand.  The garlic capacity was smaller than expected, holding only one medium size clove.  Within a week of use the pin that connects the handle to the main body broke relegating the press unusable.",2.0
107,"It is extremely well built, and I will probably have it my whole life.  It works pretty sell - I was hoping for less &#34;leakage&#34;, but it is what it is.  It is really expensive.",3.0
108,"i bought this because ATK said it was good<br />It is not<br />Cleans easily ... but it needs it<br />Wastes a lot of garlic<br />Please fix this issue<br />I want to like it and really need a good garlic press (tried many, this one in the bottom:(",2.0
109,"Does what it is supposed to. Seems pretty awkward to use, or maybe I am just clumsy. I just am not sold on it, as much as I had to pay.",3.0
110,"Given the best pick by Cook's Illustrated I had high expectations.  It does the job and is sturdy and easy to clean, but the garlic squishes out around the sides of the little press.  Good, not great.",3.0
111,My decision to buy was based on the positive reviews. Unfortunately this press is a disappointment. It is bulky and difficult to use even with my good sized man hands.  The grip is too slick and handle design is really uncomfortable.<br />The cleaning mechanism is neat but the garlic holder is small and does not accommodate medium/large cloves very well.<br />This is not the garlic press for me.,2.0
112,"Garlic goes everywhere, not just the holes it's supposed to go through. I'd say it's easy to clean if I didn't have garlic spewing out of all the crevices.",2.0
113,Had this thing 7 month and today if fell apart.. one side pin fell out and other must of come out some time ago..  Waste of money!!!!,1.0
114,"Very clever design, unfortunately the tolerances aren't tight enough to avoid blow-by. This means you end with mashed garlic chunks all over the device by the end at the same time lose a bit of useful garlic.<br /><br />If it weren't for that, this would be the perfect press.",3.0
115,I had this for 6 months and used it maybe 8 times. The last time I used it it came completely apart in the sink. The rivets came out and the whole thing came apart. I found one of the rivets but the other went down the drain. The rivets are not really rivets but just tiny tap in post.,1.0
116,"This is way to complicated to use for such a simple process, and not comfortable to squeeze. Poor design.",1.0
117,"This broke the very first use. Sadly, that was after the return window had closed, so I'm out the full price. Argh. Perhaps it is good, but I certainly won't take a second chance. Smashing garlic works fine, with a mortar and pestle for a really thorough job, side of a chef's knife or quick dice for any other.",1.0
118,I  paid over 40.00 for a Swiss garlic press and it fell apart within a month.  Very disappointing product... I thought the Swiss were good at designing things. The cheap  $ 10.00 garlic press I bought at the grocery store lasted a lot longer that this $ 40.00 designer Swiss product!!!!!,1.0
119,"I found this garlic press to be awful. I use this with peeled cloves and have found that it chews up more garlic than it extrudes. Despite the ease of access, the pulp is not always easy to remove from the inner cavity. I would return it, but I had taken the stickers off of the handle. From the reviews, I thought this would be worth the price.",1.0
120,DIDNT EVEN GET TO CRUSH ANY GARLIC... IT FELL APART - WITH THE FIRST SQUEEZE! (I was shocked) A great design - in a high standard of stainless steel ...EXCEPT for the STEEL PIN ... which is what holds everything together.,1.0
121,"Save your money, this is a Cheap item.",1.0
122,"Feature I like most is that it is stainless steel. I had the zyliss for years and really liked it, however the finish started to peel off and I didn't like the idea of eating that. The Rikon is quite a bit heavier and thicker than the zyliss so that takes some getting used to. If you don't use a garlic press all that often the zyliss is great and cheaper. Also it was easier for me to clean out the press on the zyliss because it wasn't always moving around as I tried to clean out the peels.Still getting used to it.",3.0
123,I bought this as it looked sturdy and recommended. I used it for the first time with one garlic clove in place. I squeezed down and the side snapped off!!! It is now useless and had to be thrown out. Not happy at all and this product is not cheap!!!,1.0
124,"This is the second press we have purchased in the last 6 months and both times the hinges have fallen out. We do like the design of the garlic press, but we would like the quality to be better.",2.0
125,"The Kuhn Rikon press will pinch your hand!  The WMF press is better constructed making pinching unlikely.  They each have identical pressing mechanisms, but the handles are quite different.  BEWARE!",1.0
126,Completely feel apart within 4.5 mos!! This item was was hand washed and used perhaps 8-12 times then fell apart yesterday when I reached for it to make a marinara. Apparently the return policy only covers within 30 days of purchase ...unbelievable!!,1.0
127,Garlic is not all pressed out through the holes. Garlic can come out through the sides and top.<br /><br />Broke after 4 months of use.  Screw on the side fell off.,1.0
128,"This works great. It's heavy duty, not cheaply constructed, and it's easy to clean. My only complaint is that it pinches the skin in the &#34;V&#34; between my thumb and index finger just about every time I use it. I'm getting tired of being &#34;bitten&#34; so I'm going to try the Rosle.",3.0
129,Disappointed that can't be taken apart for cleaning as effective as one I had once borrowed from someone.,3.0
130,"After lite use over a month rivet already came out.  Also, the tolerance between crusher and chamber sides is too sloppy causing lots of garlic to squeeze around garlic chamber.",1.0
131,"Worked great for 12 months, then, like many other people the rivets broke and doesn't seem repairable. I can't tell if it's a genuine article or a fake, but it was not sturdy.",2.0
132,Initially I liked this garlic press but it broke just right after the Amazon return date passed.  Not fixable.  :(,1.0
133,"Worked okay to start with, but garlic does extrude up the sides as others have said. A rivet popped out after five uses so now I have to return it. I spent quite some time researching the best reasonably priced garlic press I could buy, and I am not impressed.",1.0
134,"This press is good but definitely not perfect.<br /><br />PROs:<br />-- solid, attractive build (no coating to flake off like on a Zyliss)<br />-- good leverage for easy crushing<br />-- flip-out grate makes it easy to clear garlic peels and keep on crushing<br /><br />CONs:<br />-- crush isn't as even as my old&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Zyliss-Jumbo-Garlic-Press-with-Cleaner/dp/B0001VQI9K"">Zyliss Jumbo Garlic Press with Cleaner</a>, some uncrushed ""sheets"" of garlic will squeeze out the sides<br />-- messy: tends to spray around bits of garlic<br />-- not particularly easy to clean: bits of garlic get stuck on top of the crushing mechanism; no better (perhaps even a touch worse) than my old Zyliss<br />-- the top and bottom handles overlap when closed so you can pinch yourself between them if you're not careful<br />-- expensive (minus one star for this)<br /><br />BOTTOM LINE:<br />For doing batches of garlic, one pressing after another, this press is great: the flip-out grate makes clearing the press quick and easy with just a swipe of your finger (much easier than having to dig the peels out of the crushing chamber on a Zyliss). But if you usually only need to crush a clove or two (one pressing), then the Zyliss does a better job for less.",3.0
135,This thing is junk!! I never should have listened to Cook's illustrated. I may try to return this as I can't believe how expensive this thing is....<br /><br />I just had half a clove end up in my eye. The tolerances around the press are to large so garlic comes out of every opening except the holes.<br /><br />I have a $9 press from Ikea that is a million times better than this thing.<br /><br />Cons:<br /><br />Small hopper<br />If you don't peel the garlic you'll just end up wearing garlic mush<br />Heavy as heck<br />Not easy to clean at all<br /><br />Pros:<br /><br />Apparently someone at Cooks Illustrated was paid off because I don't see any,1.0
136,"My example broke when I tried to crush the first clove of garlic.<br /><br />The press sprang apart in my hands.<br /><br />There was obviously a manufacturing defect.  The two main outer forks that carry all of the load when the device is operating simply bent apart, enabling the outer rivets to pop out.<br /><br />Not good: but the device is clearly labelled ""Made in China"" so I guess there was a bit too much cost-cutting.<br /><br />Very disappointing.",1.0
137,I loved the look and the initial performance of this press however after a few uses one of the screws popped out. I cannot get it to stay in. The return window is closed. Very disappointed.,1.0
138,I have had this since the start of July and it has already broken on me. A blot fell out on the side somehow and then the press twisted!!!! I am so mad and will NEVER get another on again,1.0
139,works well but cheaper ones do also and are as easy to clean,3.0
140,I bought this because of online reviews. I used it maybe 6 times. I've had approximately  three months- it is broke!,1.0
141,"Was disappointed to find ugly sticker saying made in China. The edges are a bit too sharp too. For a swiss prduct, It's like the details were missed out",3.0
142,It broke the second time I used it. A rivet on one of the hinge pins fell out. The last garlic press (a cheap one by Food Network) I had lasted 8 years before breaking. Now the hassle of returning it and finding another one.,1.0
143,No better than the old one I had.,3.0
144,"It seems all nice and high quality when you get it, but mine broke after 3 uses. It worked great for those 3 uses though...",1.0
145,I bought this based on good reviews.  I find it messy with too much garlic stuck or left on the press.,2.0
146,"stupid, pain in the neck to clean.",1.0
147,"There must have been A TON of freebies given away for all these glowing reviews. This press was headed in the right direction, but failed on final design and build quality. Save your $ and go buy an OXO or other stoutly built press.<br /><br />My #1 complaint on this is finish quality. The raw-metal edges are just begging for a law suit. The inner portions of the handle are VERY sharp and looking to sever a vein. Seriously? They couldn't take a buffing wheel to these treacherous jagged edges?<br /><br />#1.5 complaint is that the area where you load the garlic is SUPER TINY!!! It's so small it's as offensive as a padded bra at a non-full nudity strip joint. Give me my singles back already!<br /><br />Complaint #2 is the actual mechanical action. If you toss an real life sized clove of garlic in the hopper, get ready for a 50/50. Half the garlic will come out the press grates and the rest will spew out the sides. Thanks terrible European design!<br /><br />Seriously, people giving glowing reviews must all live in Colorado because THEY ARE HIGH!",2.0
148,"Garlic comes through side rather than through mincing holes, even when peeled. Very disappointed, my old &#34;cheap&#34; garlic press worked well for years. Wish I could return.",1.0
149,"Works, but lets some garlic escape on the sides.",3.0
150,Broke after about 10 uses.,1.0
151,"After all the great reviews I finally bought one. Although it is pretty, and durable and does the job, it's no better than my xoxo one that I had, but cost more. I kind of like how it's easier to clean out, but that also makes it awkward to use sometimes because the way it's designed, the hopper or whatever you want to call it moves around in your hand so much when you're trying to load it that I end up dropping the cloves out onto the floor sometimes. I feel it doesn't utilize all the garlic clove that efficiently either. It says it works better with the skins left on, but I would disagree with that. after about 4 or 5 cloves you have to open it up and clean it out. And it can be kind of messy and some of the good pressed garlic falls out the side. So no, I would not buy it again if I had it to do all over again. The oxo one was just fine.",3.0
152,"The press was OK, but not worth the money paid.  I have an OLD (20+years) Suzi and it does just as good a job.  I originally purchased the Kuhn Rikon because of the reviews stating it was easy to clean and cleaning is a bit difficult with the Suzi.  I don't think it was any easier to clean, and a bit clumsy with the moving parts.  I sent it back.",3.0
153,"Bought this after reading Cook's Illustrated review. Sharp edges, bulky, heavy and cumbersome to wash. My husband and I much prefer our Oxo.",2.0
154,"Not as awesome as I had hoped.  Other reviews make it sound like this was a great garlic press, didn't smash the garlic.  This is not my experience.  Not super easy to clean, and somewhat awkward.",2.0
155,"I've always wanted a garlic press, although I'm not sure why as I have always been using my trusty Global Chefs knife to mince garlic. When I saw this on a sale, I immediately bought it and when I first used it, I really hated it because it was hard to clean (compared to just a cleaning a knife blade), and a lot of garlic was wasted in the crevices of the device. The second time I used it, it was okay. But it doesn't get much use in my kitchen because I rarely ever remember to reach for it during cooking... so it is just sitting in the drawers until I do remember to use it. Overall, I'm not very impressed with this, and it certainly wasn't the best $26 I've spent. I don't think this tool is a must-have for any kitchen unless you don't really know how to use a knife.",3.0
156,"I was looking for an easier, quicker way to chop garlic when I found this product.  The reviews suggested that it was very easy to press the cloves and it was unnecessary to first remove the &#34;paper husk&#34;.  I'm sure it must be pretty easy for a man; however, as a woman with small hands I do struggle compressing the handle on the press.  It's easier if you remove the paper husk first.  And it's easier if you don't use the large cloves.  And it's also easier if you remove the remnants of the preceding clove from the press before attempting to press another one.  So, with all of that, I think I could chop the cloves faster myself.  All that being said, the press is very well made and is easy to rinse clean.",3.0
157,"Easily cleaned, but you lose a lot of garlic out the sides on every press... I wouldn't buy it again.",3.0
158,Bought this item from the Wonning Store and it broke within a few months of very light use.,1.0
159,"Ordered 2,  one of them broke the very first time I used it.  The second one I have had no issues with.  The replacement works fine also.  So 2 out of 3 ain't bad",3.0
160,"OK, our trusty Zyliss Susi Garlic Press (10+ years old), functions very well but we were looking for more ease of use and convenience.  If you're looking for those two attributes, DO NOT BUY THIS UN-ERGONOMIC Very Heavy, garlic press.<br /><br />1. Our Zyliss weighs less than 4 ounces.  This beast... nearly 4 times as much making this unit VERY DIFFICULT to hold with wet or dry hands.<br /><br />2.  It's COMPLICATED to use. The Zyliss is simple. This one, I don't think so! It has several moving parts which make no sense whatsoever, with the bottom line being this unit is very inconvenient and difficult to use.<br /><br />3.  All of the gripping surfaces are slick, slippery and very poorly designed.<br /><br />4. With all its fancy looks, this poor product does not make the job of crushing garlic any easier. In fact, it's just the opposite!<br /><br />I would NEVER recommend this product to ANYONE for the above reasons.<br /><br />Best of luck!<br /><br />Ken",1.0
161,don't try unpeeled garlic cloves.  They clog up the press.,3.0
162,Completely broke apart after about 3 uses. Our cheap Ikea one was more durable. Save your money.,1.0
163,sturdy,3.0
164,This works fantastic! Pulverizes garlic with little effort. Only thing it is a bit hard to clean-- to get all the garlic out of the holes.,3.0
165,Over priced and extra &#34;moving part&#34; a gimmick.  The &#34;old style&#34; works just as well and costs a great deal less,3.0
166,It crushes the garlic great but is not easy to clean,3.0
167,I went with Cook's Illustrated review. It is heavy and well made but expensive and not that superior to others I have had.,3.0
168,"Super disappointed with this garlic press. I bought it based on the recommendation from America's Test Kitchen, and I just don't see what they found to be so special. There is nothing impressive about this piece, nothing that saves much time.<br />I used it several times for the first two weeks and then became utterly disgusted with it clogging so easily and being so difficult to clean, and making a bigger mess than just mincing the garlic cloves with a knife.<br />This piece is now relegated to the drawer; haven't wanted to use it for months. Boo-urns.",1.0
169,This is an excellent garlic press but the paper surface on the press itself is not holding up.  Flakes of paper mix with the garlic and the paper is rapidly degenerating in the dishwasher.  There seems to be no replacement for the paper adhesive online. The paper element seems to be a design flaw in an otherwise good device.,1.0
170,"This is honestly the worst garlic press I have ever owned. And that includes my old one where the coating came off after a trip through the dishwasher and I kept using it anyways. First of all, there are gaps along the sides of the plate with the holes, so large chunks of garlic sneak through. The damn thing is almost impossible to clean; every time I think I have all the garlic, surprise! More stuck in little crevices. And the final straw? One of the pins fell out the fourth time I used it. I don't have He-Man hands, nor was I pressing an ungodly amount of garlic. I bought this because I've been happy with the other products that Cooks Illustrated has recommended. However, this was a truly terrible waste of money. I miss my old press, shedding coating and all.",1.0
171,"I am happy with the press, however, little bits pass by the sides of the smaller than expected, holed section leaving large chunks and not equal pieces.  This leads to undesirable chunks of garlic.  It is easy to clean which is a bonus but for the price, I'd probably not buy another one. Disappointed to say the least as we grow over 2,000 garlic bulbs a year.  This would have been a great tool to promote.",2.0
172,"I was suckered into buying this iterm by glowing reviews in the Cook's Illustrated magazine.<br />It is complicated & difficult to use, difficult to clean, and overpriced.<br />I don't know why I bought it, and  I will not use it, as I have a perfectly satisfactory Zyliss that is easy to use and clean; that I have had for many years; and that probably cost a small fraction of this oveerpriced item",1.0
173,"I have wanted this garlic press for several years. I used it one time and it is heavy, hard to press the handle and a pain in the something-or other to get the minced garlic out of it and also to clean it. I do not have small hands. I wear I size 8 bracelet and am large boned so I didn't think using would be a problem but wow, it was awful to squeeze. Just my opinion, I usually love all the Kuhn Rikon products and lusted after this one for 3-4 years and finally decided to get it. I will just use my old one made by Amco!",2.0
174,"The garlic never releases from the press. I have to use a knife to cut the garlic off of the press because it remains attached. Then I must hand pick the rest of the garlic out of the inside of the press. I've had better results with arguably lesser brands. Maybe my press is defective.  Further, it took nearly a month to send it to me after I ordered it. I am completely unsatisfied with this transaction.",1.0
175,"Nope, one star group as well. This design is beautiful but the functionality is horrifying. More garlic come out of the edge than where it suppose to come out. ATK need to redo their review on the garlic press.",1.0
176,"The Kuhn Rikon garlic press seems to work fine and well it should considering the hefty price. But I couldn't help savoring the strong smell of irony that accompanied the pungent aroma of garlic that wafted through my kitchen.<br /><br />The Swiss Cross national emblem is prominently embedded on the press itself and again via a little cardboard ""flag"" attached by a string to the product. I suppose the redundancy is designed to drive home where the product was ostensibly manufactured and to tout the fine workmanship I guess.<br /><br />But more revealing was the decal affixed to one of squeeze handles:<br /><br />ITEM NO. 2315<br /><br />PLU CODE 0547502315<br /><br />and the kicker...<br /><br />MADE IN CHINA!!!<br /><br />It appears that Uncle Sam isn't the only country these days where home grown craftsmanship once was held in high esteem...but no more.",3.0
177,Sloopy... Doesn't work as expected.,1.0
178,"This garlic press is way over-engineered. It is very heavy with lots of moving parts. Lots of moving parts means lots more cleaning as garlic squirts everywhere into all those hinges and gaps. In a nutshell, this press is expensive and totally unnecessary.<br /><br />I much prefer my old aluminum Zyliss Susi press. Yes, the finish is flaking off. It's easier to clean by virtue of being a far simpler design.<br /><br />I don't know what possessed me to buy this thing.",2.0
179,"Everyone said this is the best press.  I don't think it works well at all if you leave the peeling on.  it does clean up nice, but I have stopped using it.",1.0
180,"I don't know if I have been bamboozled by fake reviews, victim of a knock-off sold as original, or seeing a once reputable product suffer from a drastic decline in quality.<br />Garlic is a daily staple at our house.  We were happy with our Zyliss Susi garlic press that unfortunately started to come apart after a quarter century of heavy use.  I researched the reviews and paid top $ for what I thought would be a better, or at least equal, replacement.<br />Oy vey, was I wrong!<br />Garlic either oozes out the sides or is left on the bottom of the chamber.  The press part does not fit snugly in the chamber holding the garlic and it does not fully meet up with the sieve portion, which has a slight curve.  As a result, we get less than half of the garlic that we did with our old press.  The many moving parts and crevices make it a pain to clear out as well.<br />After less than 30 days of use, two of the pins fell out.<br />To add insult to injury, when I got around to requesting a return, I was denied, as it is now 32 days past the delivery date.<br />Stay away!  I am going back to the Susi (the Frugal Gourmet may not have got everything right, but he nailed it with this recommendation).",1.0
181,"This garlic press is extremely huge, heavy, awkward and bulky! And, there is a gap where garlic squishes out, making a mess, and making it hard to clean. I also got pinched once!  The made in China label is most likely why this thing is junk! Read all the 1 star and 2 star reviews and you will find the same info as I am writing about. I ignored them when I bought this thing, and shouldn't have!<br /><br />I had high hopes for it, read many reviews, and all I can conclude as to why so many have delusionally rated this high, is because most have nothing to compare it to. That's my best guess.<br /><br />Fortunately, I bought a $16&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Zyliss-Susi-2-Garlic-Press/dp/B000GBNB8G"">Zyliss Susi 2 Garlic Press</a>&nbsp;a few days prior to purchasing this Kuhn Rikon, so I know this difference between a good garlic press and an overpriced malfunctioning contraption.  I was going to return the the Zyliss to a local kitchen store where I bought it, because it didn't have a shiny finish and I thought it was a little hard to clean every tiny piece of garlic out of (later I discovered the cleaner it comes with makes it easy to clean). BUT, I am now keeping the Zyliss and it is a dream compared to this Kuhn Rikon hunk of junk.  If you really want a good garlic press, buy the Zyliss, it's far smaller, very light, and I can't possibly see anyone liking the Kuhn Rikon after trying the Zyliss. You've been warned!<br /><br />The Zyliss Susi 2 Garlic Press is not shown with a cleaner on Amazon.  So, if you can find one at a local kitchen shop with the cleaner, I would get one.<br /><br />I also love the finish on this Zyliss.  It is not shiny, so you get no fingerprints.  All you have to do is rinse the garlic off, I never have to actually clean it with a sponge or anything, it just doesn't need it.  Once you use a garlic press with this sort on finish, you will never want one of the shiny ones again!  I'm using way more garlic than I've ever used in my life because of my Zyliss.  I'm even using it to press fresh ginger so I can make ginger tea and drinks!<br /><br />Update:<br /><br />I have since replaced my regular size Zyliss with the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Zyliss-12040-Jumbo-Garlic-Press-with-Cleaner/dp/B0001VQI9K"">Zyliss 12040 Jumbo Garlic Press with Cleaner</a>&nbsp;on here.  The cleaner matches up with the press and makes cleaning very easy.  I can't recommend any garlic press without a cleaner, just too hard to clean without one.  A toothbrush might be an alternative, you could try if you needed to, or waiting until the garlic dries.  You have to be able to stick something into the press holes or it just doesn't clean well.  With the cleaner, it cleans a a few seconds.",1.0
